FREQ;Frekvens;BASE_CUR;Basisvaluta;QUOTE_CUR;Kvoteringsvaluta;TENOR;Løpetid;DECIMALS;CALCULATED;UNIT_MULT;Multiplikator;COLLECTION;Innsamlingstidspunkt;TIME_PERIOD;OBS_VALUE
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-10-28;6,52
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-10-29;6,51
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-11-01;6,48
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-11-02;6,49
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-11-03;6,57
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-11-04;6,56
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-11-05;6,58
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-11-08;6,57
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-11-09;6,55
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-11-10;6,57
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-11-11;6,63
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-11-12;6,62
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-11-15;6,59
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-11-16;6,57
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-11-17;6,6
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-11-18;6,69
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-11-19;6,8
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-11-22;6,8
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-11-23;6,82
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-11-24;6,84
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-11-25;6,85
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-11-26;6,89
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-11-29;6,95
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-11-30;6,99
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-12-01;6,97
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-12-02;7,01
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-12-03;7,01
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-12-06;6,99
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-12-07;6,91
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-12-08;6,85
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-12-09;6,89
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-12-10;6,86
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-12-13;6,86
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-12-14;6,95
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-12-15;6,97
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-12-16;6,91
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-12-17;6,96
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-12-20;6,95
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-12-21;6,91
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-12-22;6,85
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-12-23;6,81
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-12-27;6,81
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-12-28;6,77
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-12-29;6,78
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-12-30;6,75
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2021-12-31;6,77
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-01-03;6,78
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-01-04;6,78
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-01-05;6,79
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-01-06;6,84
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-01-07;6,87
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-01-10;6,86
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-01-11;6,81
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-01-12;6,75
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-01-13;6,76
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-01-14;6,79
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-01-17;6,79
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-01-18;6,82
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-01-19;6,84
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-01-20;6,85
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-01-21;6,9
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-01-24;6,98
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-01-25;6,94
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-01-26;6,88
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-01-27;6,88
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-01-28;6,96
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-01-31;6,99
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-02-01;6,93
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-02-02;6,93
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-02-03;6,99
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-02-04;7,04
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-02-07;7,02
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-02-08;7,08
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-02-09;7,07
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-02-10;7,1
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-02-11;7,1
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-02-14;7,06
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-02-15;7,15
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-02-16;7,15
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-02-17;7,15
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-02-18;7,21
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-02-21;7,2
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-02-22;7,15
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-02-23;7,11
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-02-24;7,1
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-02-25;7,08
B;Virkedag;ISK;Islandske kroner;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2022-02-28;7,01
