theme,comparison_group,comparability_flag,comparability_reason,analysis_mode,series_id,series_family,country,period,frequency,flow,source_name,dataset_or_table_id,metric,coverage,unit_raw,value_raw,unit_standardized,value_standardized,value_index_base100,index_base_period,analysis_unit,analysis_value,notes
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2020-03,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,486070.000,,,133.904,2015-01,index (series base=100),133.904,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2020-04,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,443934.000,,,122.297,2015-01,index (series base=100),122.297,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2020-05,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,453040.000,,,124.805,2015-01,index (series base=100),124.805,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2020-06,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,457742.000,,,126.100,2015-01,index (series base=100),126.100,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2020-07,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,454583.000,,,125.230,2015-01,index (series base=100),125.230,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2020-08,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,406495.000,,,111.983,2015-01,index (series base=100),111.983,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2020-09,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,425533.000,,,117.227,2015-01,index (series base=100),117.227,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2020-10,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,453700.000,,,124.987,2015-01,index (series base=100),124.987,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2020-11,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,469311.000,,,129.287,2015-01,index (series base=100),129.287,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2020-12,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,465163.000,,,128.145,2015-01,index (series base=100),128.145,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2021-01,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,365348.000,,,100.647,2015-01,index (series base=100),100.647,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2021-02,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,396029.000,,,109.099,2015-01,index (series base=100),109.099,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2021-03,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,476516.000,,,131.272,2015-01,index (series base=100),131.272,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2021-04,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,427682.000,,,117.819,2015-01,index (series base=100),117.819,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2021-05,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,450095.000,,,123.994,2015-01,index (series base=100),123.994,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2021-06,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,455139.000,,,125.383,2015-01,index (series base=100),125.383,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2021-07,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,458895.000,,,126.418,2015-01,index (series base=100),126.418,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2021-08,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,487937.000,,,134.419,2015-01,index (series base=100),134.419,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2021-09,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,502113.000,,,138.324,2015-01,index (series base=100),138.324,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2021-10,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,472013.000,,,130.032,2015-01,index (series base=100),130.032,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2021-11,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,548307.000,,,151.050,2015-01,index (series base=100),151.050,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2021-12,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,547792.000,,,150.908,2015-01,index (series base=100),150.908,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2022-01,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,483929.000,,,133.315,2015-01,index (series base=100),133.315,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2022-02,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,528946.000,,,145.716,2015-01,index (series base=100),145.716,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2022-03,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,637055.000,,,175.498,2015-01,index (series base=100),175.498,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2022-04,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,615043.000,,,169.434,2015-01,index (series base=100),169.434,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2022-05,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,672315.000,,,185.212,2015-01,index (series base=100),185.212,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2022-06,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,610988.000,,,168.317,2015-01,index (series base=100),168.317,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2022-07,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,607473.000,,,167.349,2015-01,index (series base=100),167.349,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2022-08,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,647284.000,,,178.316,2015-01,index (series base=100),178.316,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2022-09,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,604444.000,,,166.514,2015-01,index (series base=100),166.514,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2022-10,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,619605.000,,,170.691,2015-01,index (series base=100),170.691,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2022-11,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,631462.000,,,173.957,2015-01,index (series base=100),173.957,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2022-12,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,620569.000,,,170.957,2015-01,index (series base=100),170.957,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2023-01,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,550170.000,,,151.563,2015-01,index (series base=100),151.563,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2023-02,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,501473.000,,,138.148,2015-01,index (series base=100),138.148,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2023-03,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,663191.000,,,182.698,2015-01,index (series base=100),182.698,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2023-04,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,540442.000,,,148.883,2015-01,index (series base=100),148.883,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2023-05,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,641649.000,,,176.764,2015-01,index (series base=100),176.764,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2023-06,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,619991.000,,,170.797,2015-01,index (series base=100),170.797,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2023-07,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,555397.000,,,153.003,2015-01,index (series base=100),153.003,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2023-08,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,585536.000,,,161.306,2015-01,index (series base=100),161.306,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2023-09,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,575295.000,,,158.484,2015-01,index (series base=100),158.484,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2023-10,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,594554.000,,,163.790,2015-01,index (series base=100),163.790,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2023-11,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,593302.000,,,163.445,2015-01,index (series base=100),163.445,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2023-12,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,536990.000,,,147.932,2015-01,index (series base=100),147.932,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2024-01,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,538798.000,,,148.430,2015-01,index (series base=100),148.430,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2024-02,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,576344.000,,,158.773,2015-01,index (series base=100),158.773,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2024-03,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,516323.000,,,142.239,2015-01,index (series base=100),142.239,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2024-04,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,616303.000,,,169.781,2015-01,index (series base=100),169.781,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2024-05,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,616705.000,,,169.892,2015-01,index (series base=100),169.892,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2024-06,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,558739.000,,,153.923,2015-01,index (series base=100),153.923,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2024-07,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,622656.000,,,171.532,2015-01,index (series base=100),171.532,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2024-08,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,593250.000,,,163.431,2015-01,index (series base=100),163.431,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2024-09,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,582367.000,,,160.433,2015-01,index (series base=100),160.433,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2024-10,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,639144.000,,,176.074,2015-01,index (series base=100),176.074,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2024-11,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,589918.000,,,162.513,2015-01,index (series base=100),162.513,"Luke product group 000, all countries together."
trade,fi_agri_food_trade_fallback,fallback_only,"Coverage is Finland agri-food only, not total-goods trade, so it should not be pooled with the Nordic trade comparison.",fallback,fi_agri_food_imports,agri_food_trade_monthly,FI,2024-12,monthly,imports,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,Trade value,agri-food total,1000 EUR,549939.000,,,151.499,2015-01,index (series base=100),151.499,"Luke product group 000, all countries together."
production,nordic_oats_production_volume,level_comparable,"FI, NO and SE are aligned to oats production in 1,000 tonnes.",level,fi_oats_production,oats_production_quantity,FI,2010,annual,,Luke food commodity balance,02_Ravintotase.px,Oats production,national,"1,000 tonnes",809.700,"1,000 tonnes",809.700,100.000,2010,"1,000 tonnes",809.700,"Luke commodity balance reports oats production in million kg, equivalent to 1,000 tonnes."
production,nordic_oats_production_volume,level_comparable,"FI, NO and SE are aligned to oats production in 1,000 tonnes.",level,fi_oats_production,oats_production_quantity,FI,2011,annual,,Luke food commodity balance,02_Ravintotase.px,Oats production,national,"1,000 tonnes",1043.100,"1,000 tonnes",1043.100,128.825,2010,"1,000 tonnes",1043.100,"Luke commodity balance reports oats production in million kg, equivalent to 1,000 tonnes."
production,nordic_oats_production_volume,level_comparable,"FI, NO and SE are aligned to oats production in 1,000 tonnes.",level,fi_oats_production,oats_production_quantity,FI,2012,annual,,Luke food commodity balance,02_Ravintotase.px,Oats production,national,"1,000 tonnes",1073.100,"1,000 tonnes",1073.100,132.531,2010,"1,000 tonnes",1073.100,"Luke commodity balance reports oats production in million kg, equivalent to 1,000 tonnes."
production,nordic_oats_production_volume,level_comparable,"FI, NO and SE are aligned to oats production in 1,000 tonnes.",level,fi_oats_production,oats_production_quantity,FI,2013,annual,,Luke food commodity balance,02_Ravintotase.px,Oats production,national,"1,000 tonnes",1196.800,"1,000 tonnes",1196.800,147.808,2010,"1,000 tonnes",1196.800,"Luke commodity balance reports oats production in million kg, equivalent to 1,000 tonnes."
production,nordic_oats_production_volume,level_comparable,"FI, NO and SE are aligned to oats production in 1,000 tonnes.",level,fi_oats_production,oats_production_quantity,FI,2014,annual,,Luke food commodity balance,02_Ravintotase.px,Oats production,national,"1,000 tonnes",1039.000,"1,000 tonnes",1039.000,128.319,2010,"1,000 tonnes",1039.000,"Luke commodity balance reports oats production in million kg, equivalent to 1,000 tonnes."
production,nordic_oats_production_volume,level_comparable,"FI, NO and SE are aligned to oats production in 1,000 tonnes.",level,fi_oats_production,oats_production_quantity,FI,2015,annual,,Luke food commodity balance,02_Ravintotase.px,Oats production,national,"1,000 tonnes",979.600,"1,000 tonnes",979.600,120.983,2010,"1,000 tonnes",979.600,"Luke commodity balance reports oats production in million kg, equivalent to 1,000 tonnes."
production,nordic_oats_production_volume,level_comparable,"FI, NO and SE are aligned to oats production in 1,000 tonnes.",level,fi_oats_production,oats_production_quantity,FI,2016,annual,,Luke food commodity balance,02_Ravintotase.px,Oats production,national,"1,000 tonnes",1035.100,"1,000 tonnes",1035.100,127.837,2010,"1,000 tonnes",1035.100,"Luke commodity balance reports oats production in million kg, equivalent to 1,000 tonnes."
production,nordic_oats_production_volume,level_comparable,"FI, NO and SE are aligned to oats production in 1,000 tonnes.",level,fi_oats_production,oats_production_quantity,FI,2017,annual,,Luke food commodity balance,02_Ravintotase.px,Oats production,national,"1,000 tonnes",1013.900,"1,000 tonnes",1013.900,125.219,2010,"1,000 tonnes",1013.900,"Luke commodity balance reports oats production in million kg, equivalent to 1,000 tonnes."
production,nordic_oats_production_volume,level_comparable,"FI, NO and SE are aligned to oats production in 1,000 tonnes.",level,fi_oats_production,oats_production_quantity,FI,2018,annual,,Luke food commodity balance,02_Ravintotase.px,Oats production,national,"1,000 tonnes",818.200,"1,000 tonnes",818.200,101.050,2010,"1,000 tonnes",818.200,"Luke commodity balance reports oats production in million kg, equivalent to 1,000 tonnes."
production,nordic_oats_production_volume,level_comparable,"FI, NO and SE are aligned to oats production in 1,000 tonnes.",level,fi_oats_production,oats_production_quantity,FI,2019,annual,,Luke food commodity balance,02_Ravintotase.px,Oats production,national,"1,000 tonnes",1169.800,"1,000 tonnes",1169.800,144.473,2010,"1,000 tonnes",1169.800,"Luke commodity balance reports oats production in million kg, equivalent to 1,000 tonnes."
production,nordic_oats_production_volume,level_comparable,"FI, NO and SE are aligned to oats production in 1,000 tonnes.",level,fi_oats_production,oats_production_quantity,FI,2020,annual,,Luke food commodity balance,02_Ravintotase.px,Oats production,national,"1,000 tonnes",1194.600,"1,000 tonnes",1194.600,147.536,2010,"1,000 tonnes",1194.600,"Luke commodity balance reports oats production in million kg, equivalent to 1,000 tonnes."
