id,oldPath,newPath,status,candidate_count,candidates
cmoh2g95w004xn60dbvfr6kbh,incoming/food-research-process-2026-04-20/08-food-security-agriculture-and-seafood/73e577ffb7-ikkje-lett-a-bli-klok-pa-sj-lvforsyning-nibio.pdf,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/Ikkje lett å bli klok på sjølvforsyning - Nibio.pdf,auto,1,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/Ikkje lett å bli klok på sjølvforsyning - Nibio.pdf
cmoh2g96g004yn60d15uyh1nh,incoming/food-research-process-2026-04-20/08-food-security-agriculture-and-seafood/328a258340-klimakrisen-presser-norske-b-nder-framtiden-i-vare-hender.pdf,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/Klimakrisen presser norske bønder _ Framtiden i våre hender.pdf,auto,1,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/Klimakrisen presser norske bønder _ Framtiden i våre hender.pdf
cmoh2g973004zn60dnfsrl0a0,incoming/food-research-process-2026-04-20/08-food-security-agriculture-and-seafood/4e30cb11bd-kvotesystemet-i-kyst-og-havfisket.pdf,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/kvotesystemet_i_kyst_og_havfisket.pdf,auto,1,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/kvotesystemet_i_kyst_og_havfisket.pdf
cmoh2g97g0050n60dcdmlfp7s,incoming/food-research-process-2026-04-20/08-food-security-agriculture-and-seafood/66ffa02868-lite-kunnskap-om-hva-laksen-spiser-nofima.pdf,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/Lite kunnskap om hva laksen spiser _ Nofima.pdf,auto,1,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/Lite kunnskap om hva laksen spiser _ Nofima.pdf
cmoh2g9800051n60dxcxjy88x,incoming/food-research-process-2026-04-20/08-food-security-agriculture-and-seafood/15bc81bae0-livsmedelsberedskap-for-en-ny-tid-sou-20248.pdf,research/evidence-pack/nordisk/sou-2024-8-livsmedelsberedskap.pdf,auto_canonical,2,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/livsmedelsberedskap-for-en-ny-tid-sou-20248.pdf | research/evidence-pack/nordisk/sou-2024-8-livsmedelsberedskap.pdf
cmoh2g98m0052n60dhtsdbhdy,incoming/food-research-process-2026-04-20/08-food-security-agriculture-and-seafood/1d1cfb1ad8-mat-og-produksjon-norsk-bonde-og-smabrukarlag-norsk-bonde-og-smabrukarlag.pdf,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/Mat og produksjon - Norsk Bonde- og Småbrukarlag _ Norsk Bonde- og Småbrukarlag.pdf,auto,1,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/Mat og produksjon - Norsk Bonde- og Småbrukarlag _ Norsk Bonde- og Småbrukarlag.pdf
cmoh2g9950053n60d9ty9hl5p,incoming/food-research-process-2026-04-20/08-food-security-agriculture-and-seafood/94590aefd6-matkjedene-skviser-bonden-framtiden-i-vare-hender.pdf,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/Matkjedene skviser bonden _ Framtiden i våre hender.pdf,auto,1,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/Matkjedene skviser bonden _ Framtiden i våre hender.pdf
cmoh2g99r0054n60dafz5xb6c,incoming/food-research-process-2026-04-20/08-food-security-agriculture-and-seafood/169d47c9ee-matsikkerhet-og-beredskap-pa-landbruksomradet.pdf,research/evidence-pack/offentlig/riksrevisjonen-matsikkerhet-2023.pdf,auto_canonical,2,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/matsikkerhet-og-beredskap-pa-landbruksomradet.pdf | research/evidence-pack/offentlig/riksrevisjonen-matsikkerhet-2023.pdf
cmoh2g9a90055n60diowfbdj4,incoming/food-research-process-2026-04-20/08-food-security-agriculture-and-seafood/c7b3c07dc1-milep-l-for-norsk-beredskap-regjeringen-no.pdf,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/Milepæl for norsk beredskap - regjeringen.no.pdf,auto,1,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/Milepæl for norsk beredskap - regjeringen.no.pdf
cmoh2g9av0056n60ditfesxc5,incoming/food-research-process-2026-04-20/08-food-security-agriculture-and-seafood/a4900452f4-mittenzwei-mfl-2026-scenarioanalyse-av-norsk-jordbruk-i-2050.pdf,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/Mittenzwei-mfl-2026-Scenarioanalyse-av-norsk-jordbruk-i-2050.pdf,auto,1,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/Mittenzwei-mfl-2026-Scenarioanalyse-av-norsk-jordbruk-i-2050.pdf
cmoh2g9bd0057n60d70h0hszy,incoming/food-research-process-2026-04-20/08-food-security-agriculture-and-seafood/0c52aa7abd-myndighetenes-arbeid-med-fiskehelse-og-fiskevelferd-i-havbruksnaringen.pdf,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/myndighetenes-arbeid-med-fiskehelse-og-fiskevelferd-i-havbruksnaringen.pdf,auto,1,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/myndighetenes-arbeid-med-fiskehelse-og-fiskevelferd-i-havbruksnaringen.pdf
cmoh2g9bs0058n60di70vw8h0,incoming/food-research-process-2026-04-20/08-food-security-agriculture-and-seafood/ab3fb6d769-norsk-sj-matn-ring-fra-subsidiesluk-til-pengemaskin-nofima.pdf,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/Norsk sjømatnæring – fra subsidiesluk til pengemaskin _ Nofima.pdf,auto,1,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/Norsk sjømatnæring – fra subsidiesluk til pengemaskin _ Nofima.pdf
cmoh2g9cd0059n60d00s0568p,incoming/food-research-process-2026-04-20/08-food-security-agriculture-and-seafood/ec5cad6d81-reduksjon-av-klimagassutslepp-fra-jordbruket.pdf,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/reduksjon-av-klimagassutslepp-fra-jordbruket.pdf,auto,1,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/reduksjon-av-klimagassutslepp-fra-jordbruket.pdf
cmoh2g9cq005an60di7rzv9cu,incoming/food-research-process-2026-04-20/08-food-security-agriculture-and-seafood/61a0352570-security-of-supply-in-finland-huoltovarmuuskeskus.pdf,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/Security of supply in Finland - Huoltovarmuuskeskus.pdf,auto,1,research/arkiv-sortert/Food Research Process 20.04.26/08_Food_Security_Agriculture_And_Seafood/Security of supply in Finland - Huoltovarmuuskeskus.pdf
