url,source_type,source_id,source_priority,domain,protocol
"https://r2cdn.perplexity.ai/pplx-full-logo-primary-dark%402x.png",document,bibliotek/forskningsrunde-2026-04-20-r2/p27-norske-avlopsanlegg-naeringsgjenvinning-2026-04-20,,r2cdn.perplexity.ai,https
"https://r2cdn.perplexity.ai/pplx-full-logo-primary-dark%402x.png",document,bibliotek/forskningsrunde-2026-04-20-r2/p28-kildeseparering-globalt-2026-04-20,,r2cdn.perplexity.ai,https
"https://r2cdn.perplexity.ai/pplx-full-logo-primary-dark%402x.png",document,bibliotek/forskningsrunde-2026-04-20-r2/p29-gjodselkrise-importavhengighet-2026-04-20,,r2cdn.perplexity.ai,https
"https://r2cdn.perplexity.ai/pplx-full-logo-primary-dark%402x.png",document,bibliotek/forskningsrunde-2026-04-20-r2/p30-oppdrett-massebalanse-2024-2026-04-20,,r2cdn.perplexity.ai,https
"https://r2cdn.perplexity.ai/pplx-full-logo-primary-dark%402x.png",document,bibliotek/forskningsrunde-2026-04-20-r2/p33-kaffegrut-som-ressurs-2026-04-20,,r2cdn.perplexity.ai,https
"https://r2cdn.perplexity.ai/pplx-full-logo-primary-dark%402x.png",document,bibliotek/forskningsrunde-2026-04-20-r2/p34-kaffe-baerekraft-eudr-2026-04-20,,r2cdn.perplexity.ai,https
"https://r2cdn.perplexity.ai/pplx-full-logo-primary-dark%402x.png",document,bibliotek/forskningsrunde-2026-04-20-r2/p39-restaurant-rest-oslo-2026-04-20,,r2cdn.perplexity.ai,https
"https://r2cdn.perplexity.ai/pplx-full-logo-primary-dark%402x.png",document,bibliotek/forskningsrunde-2026-04-20-r2/p40-lyktes-vs-konkurs-sirkulaer-2026-04-20,,r2cdn.perplexity.ai,https
"https://r2cdn.perplexity.ai/pplx-full-logo-primary-dark%402x.png",document,bibliotek/forskningsrunde-2026-04-20-r2/p41-internasjonale-suksesser-sirkulaer-2026-04-20,,r2cdn.perplexity.ai,https
"https://r2cdn.perplexity.ai/pplx-full-logo-primary-dark%402x.png",document,bibliotek/forskningsrunde-2026-04-20-r2/p42-barriereanalyse-sirkulaer-mat-2026-04-20,,r2cdn.perplexity.ai,https
"https://r2cdn.perplexity.ai/pplx-full-logo-primary-dark%402x.png",document,bibliotek/forskningsrunde-2026-04-20-r2/p43-fiaskoer-per-land-2026-04-20,,r2cdn.perplexity.ai,https
"https://r2cdn.perplexity.ai/pplx-full-logo-primary-dark%402x.png",document,bibliotek/forskningsrunde-2026-04-20-r2/p45-kommuner-sirkulaer-mat-2026-04-20,,r2cdn.perplexity.ai,https
"https://r2cdn.perplexity.ai/pplx-full-logo-primary-dark%402x.png",document,bibliotek/forskningsrunde-2026-04-20-r2/p48-eu-regulering-2024-2027-2026-04-20,,r2cdn.perplexity.ai,https
"https://www.allabolag.se/",document,evidence-pack/sirkular-konkurser/ljusgarda/aarsredovisning-2023,,allabolag.se,https
"https://www.rekonorge.no/",document,bibliotek/horeca/farm-to-table-kortreist-mat,,rekonorge.no,https
"https://askoservering.no/",document,bibliotek/horeca/foodservice-grossister-leverandorkjede,,askoservering.no,https
"https://www.gressgruppen.com/en/about",document,bibliotek/horeca/hotell-kantine-innkjop-horeca,,gressgruppen.com,https
"https://www.matvett.no/bransje/tall-og-fakta",document,bibliotek/horeca/matsvinn-storhusholdning,,matvett.no,https
"https://www.anskaffelser.no/",document,bibliotek/horeca/offentlig-innkjop-mat,,anskaffelser.no,https
"https://viewgroup.no/lonnsomhet-i-restaurantbransjen-hvor-forsvinner-marginen/",document,bibliotek/horeca/restaurant-verdikjede,,viewgroup.no,https
"https://asko.no/",document,bibliotek/horeca/storhusholdning-institusjonskjokken,,asko.no,https
"https://konkurransetilsynet.no/wp-content/uploads/2022/12/Konkurransetilsynets-dagligvarerapport-2022.pdf",document,bibliotek/konkurransetilsynet/dagligvarerapport-2022,,konkurransetilsynet.no,https
"https://konkurransetilsynet.no/wp-content/uploads/2024/01/Konkurransetilsynets-dagligvarerapport-2023.pdf",document,bibliotek/konkurransetilsynet/dagligvarerapport-2023,,konkurransetilsynet.no,https
"https://konkurransetilsynet.no/wp-content/uploads/2025/04/Konkurransetilsynets-Dagligvarerapport-2024-25.pdf",document,bibliotek/konkurransetilsynet/dagligvarerapport-2024,,konkurransetilsynet.no,https
"https://konkurransetilsynet.no/dagligvare-forskjeller-i-innkjopspriser-ytterligere-redusert/",document,bibliotek/konkurransetilsynet/kartlegging-innkjopspriser,,konkurransetilsynet.no,https
"https://hdl.handle.net/11250/3101983",document,bibliotek/akademia/masteroppgaver/handlykken-2023,,hdl.handle.net,https
"https://konkurransetilsynet.no/wp-content/uploads/2023/12/Utredning-om-prisjusteringsvinduer-2023.pdf",document,bibliotek/konkurransetilsynet/prisjusteringsvinduer-2023,,konkurransetilsynet.no,https
"https://kfst.dk/pressemeddelelser/kfst/2025/20250320-konkurrence-og-forbrugerstyrelsen-moedes-med-de-store-dagligvarekaeder",document,bibliotek/media/snapshots/dk-kfst-price-policy-2025,,kfst.dk,https
"https://www.nhh.no/en/research-centres/food/research/",document,bibliotek/akademia/nhh-food/food-publikasjonsliste-komplett,,nhh.no,https
"https://interreg-baltic.eu/project/circular-foodshift/",document,bibliotek/media/snapshots/fi-interreg-circular-foodshift-2024,,interreg-baltic.eu,https
"https://www.kesko.fi/en/media/blogs/investor-blogs-and-podcasts/2025/gt-market-share/",document,bibliotek/media/snapshots/fi-kesko-market-share-2024,,kesko.fi,https
"https://www.nhh.no/en/nhh-bulletin/article-archive/2025/august/large-gap-in-consumers-knowledge-of-grocery-prices/",document,bibliotek/media/snapshots/no-nhh-price-knowledge-2025,,nhh.no,https
"https://www.kkv.fi/en/current/news/fcca-studies-the-functioning-of-the-food-market/",document,bibliotek/media/snapshots/fi-kkv-food-market-study-2023,,kkv.fi,https
"https://geothermie-schweiz.ch/geothermal-energy-for-circular-food-production/",document,bibliotek/media/snapshots/is-geothermal-geofood-2020,,geothermie-schweiz.ch,https
"https://nofima.com/publication/2372571/",document,bibliotek/media/snapshots/no-nofima-upcycled-2025,,nofima.com,https
"https://konkurransetilsynet.no/dagligvare/",document,bibliotek/media/snapshots/no-kt-dagligvare-hub-2026,,konkurransetilsynet.no,https
"https://konkurransetilsynet.no/tema/dagligvaremarkedet/",document,bibliotek/media/snapshots/no-kt-dagligvaremarkedet-2020,,konkurransetilsynet.no,https
"https://swoba.hhs.se/nhhfms/abs/nhhfms2025_010.htm",document,bibliotek/media/snapshots/no-nhh-media-attention-2025,,swoba.hhs.se,https
"https://nofima.com/publication/2387755/",document,bibliotek/media/snapshots/no-nofima-upcycled-label-2025,,nofima.com,https
"https://www.circularhouseholds.eu/circular-food-pilot/",document,bibliotek/media/snapshots/nordic-circular-households-pilot-2024,,circularhouseholds.eu,https
"https://www.circularity-gap.world/norway",document,bibliotek/media/snapshots/nordic-circularity-gap-norway-2024,,circularity-gap.world,https
"https://link.springer.com/article/10.1007/s43615-022-00233-2",document,bibliotek/media/snapshots/nordic-food-energy-circular-2022,,link.springer.com,https
"https://nordiccircularhotspot.org/news/beyond-the-bean-a-nordic-perspective-on-circular-food-systems",document,bibliotek/media/snapshots/nordic-hotspot-beyond-bean-2023,,nordiccircularhotspot.org,https
"https://www.axfood.com/newsroom/press-releases/2024/06/axfood-acquires-city-gross/",document,bibliotek/media/snapshots/se-axfood-citygross-acquires-2024,,axfood.com,https
"https://www.circularity-gap.world/sweden",document,bibliotek/media/snapshots/se-circularity-gap-2024,,circularity-gap.world,https
"https://www.ivl.se/english/ivl/our-offer/research-projects/food/food-production-and-provisioning-through-circular-urban-systems-in-european-cities.html",document,bibliotek/media/snapshots/se-ivl-focuse-2025,,ivl.se,https
"https://www.konkurrensverket.se/konkurrens/samlad-kunskap-om-konkurrens/genomlysning-av-livsmedelsbranschen/",document,bibliotek/media/snapshots/se-konkurrensverket-food-knowledge-2025,,konkurrensverket.se,https
"https://www.regeringen.se/rattsliga-dokument/departementsserien-och-promemorior/2025/03/livsmedelsstrategin-2.0",document,bibliotek/media/snapshots/se-regeringen-livsmedelsstrategi-2025,,regeringen.se,https
"https://www.ri.se/en/system-innovation/circular-transition/project/circular-food-in-practice-collaboration-for",document,bibliotek/media/snapshots/se-rise-circular-food-2025,,ri.se,https
"https://smartbuilt.se/in-english/projects/value-chains-and-business-models/circular-food-system-in-gottsunda/",document,bibliotek/media/snapshots/se-smartbuilt-gottsunda-2024,,smartbuilt.se,https
"https://www.regjeringen.no/no/dokumenter/nou-2022-14/id2930144/",document,bibliotek/nou/nou-2022-14-sammendrag,,regjeringen.no,https
"https://www.regjeringen.no/no/dokumenter/nou-2013-6/id725309/",document,bibliotek/nou-stortingsdok-juridisk,,regjeringen.no,https
"https://www.tankesmienagenda.no/notater/fairtrade-pa-norsk",document,bibliotek/tenketanker/matmakt-beredskap-natur,,tankesmienagenda.no,https
"https://doi.org/10.29219/fnr.v68.10489",document,bibliotek/pubmed-soek-2026-03-19,,doi.org,https
"https://arctic-council.org/news/eallu-and-arctic-indigenous-peoples-food-systems/",document,bibliotek/samisk/arktisk-matproduksjon-urfolksperspektiver,,arctic-council.org,https
"https://agriculture.ec.europa.eu/common-agricultural-policy/agri-food-supply-chain/unfair-trading-practices_en",document,bibliotek/akademia/internasjonalt/eu-utp-direktiv-leverandorbeskyttelse,,agriculture.ec.europa.eu,https
"https://www.landbruksdirektoratet.no/nb/statistikk-og-utviklingstrekk/reindrift",document,bibliotek/samisk/reindrift-og-samisk-matkultur,,landbruksdirektoratet.no,https
"https://www.researchgate.net/publication/342900511_Sami_Identity_and_Traditional_Livelihood_Practices_From_Non-Indigenous_to_Indigenous_Food_Frameworks",document,bibliotek/samisk/samisk-matsuverenitet,,researchgate.net,https
"https://www.frontiersin.org/journals/nutrition/articles/10.3389/fnut.2025.1485287/full",document,bibliotek/akademia/internasjonalt/frontiers-nnr2023-optimal-diet-norway,,frontiersin.org,https
"https://doi.org/10.1080/16546628.2025",document,bibliotek/sirkularitet/lca-norsk-mat-database-2025,,doi.org,https
"https://eur-lex.europa.eu/EN/legal-content/summary/packaging-and-packaging-waste-from-2026.html",document,bibliotek/sirkularitet/ppwr-emballasje-norsk-matsektor,,eur-lex.europa.eu,https
"https://pmc.ncbi.nlm.nih.gov/articles/PMC11075468/",document,bibliotek/akademia/internasjonalt/nnr-2023-barekraftige-kosthold-norden,,pmc.ncbi.nlm.nih.gov,https
"https://hdl.handle.net/1946/7794",document,bibliotek/akademia/masteroppgaver/johannsson-2011,,hdl.handle.net,https
"https://www.nhh.no/contentassets/4c75bee2502f412fad66c9ad9ab96154/importvern_til_godkjenning---sensurert-adobe.pdf",document,bibliotek/akademia/masteroppgaver/martens-norum-2020,,nhh.no,https
"https://kommunikasjon.ntb.no/pressemelding/17865156/europas-mest-moderne-logistikksenter-vokser?publisherId=89490",document,bibliotek/verdikjede/coop-clog-logistikk,,kommunikasjon.ntb.no,https
"https://www.rema.no/karriere/fagspesialist-og-distribusjon/",document,bibliotek/verdikjede/rema-distribusjon-logistikk,,rema.no,https
"https://hj.diva-portal.org/smash/record.jsf?pid=diva2:1966137",document,bibliotek/akademia/masteroppgaver/sedwall-bjerne-grandin-2025,,hj.diva-portal.org,https
"https://projekter.aau.dk/projekter/files/532660255/HDR___Afgangsprojekt___Gruppe_25.pdf",document,bibliotek/akademia/masteroppgaver/tanderup-rasmussen-hansen-2023,,projekter.aau.dk,https
"http://urn.kb.se/resolve?urn=urn:nbn:se:slu:epsilon-s-17609",document,bibliotek/akademia/masteroppgaver/adlers-2022,,urn.kb.se,http
"https://hdl.handle.net/11250/2724777",document,bibliotek/akademia/nhh-food/aursland-steen-ulsaker-unemployment-shocks-cyclical-prices-shopping-behavior-2021,,hdl.handle.net,https
"https://www.nhh.no/en/research-centres/food/food-news/2024/all-retail-sectors-are-highly-concentrated/",document,bibliotek/akademia/nhh-food/food-konsentrasjon-nordisk-2024,,nhh.no,https
"https://press.nordicopenaccess.no/index.php/noasp/catalog/book/93",document,bibliotek/akademia/nhh-food/pettersen-steen-mot-bedre-vitende-i-norsk-matsektor-2020,,press.nordicopenaccess.no,https
"https://www.forskningsradet.no/utlysninger/2026/forskning-okt-samfunnssikkerhet-beredskap/",document,evidence-pack/finance-note,,forskningsradet.no,https
"https://www.nmbu.no/forskning/ny-rapport-debatten-om-baerekraftig-matproduksjon-er-villedende",document,bibliotek/akademia/nmbu/baerekraft-matsystem-kriterier-2024,,nmbu.no,https
"https://projekter.aau.dk/projekter/files/783577089/Afgangsprojekt_HD1_Analyse_af_Salling_Group_AS_og_Coop_Danmark_AS.pdf",document,evidence-pack/akademia/huynh-mortensen-2025,,projekter.aau.dk,https
"https://openaccess.nhh.no/nhh-xmlui/handle/11250/3051794",document,evidence-pack/akademia/jacobsen-jansson-2022-black-sheep,,openaccess.nhh.no,https
"https://projekter.aau.dk/projekter/files/713911263/HDR_Afgangsprojekt_maj_2024.pdf",document,evidence-pack/akademia/jorgensen-ahmadi-2024,,projekter.aau.dk,https
"https://projekter.aau.dk/strategisk-analyse-og-vaerdiansaettelse-af-salling-group-ae25861c.html",document,bibliotek/akademia/masteroppgaver/calundan-2019,,projekter.aau.dk,https
"https://doi.org/10.1016/j.appet.2017.05.013",document,bibliotek/akademia/pubmed/aschemann-witzel-j-2017-consumer-behaviour-towards-price-reduced,,doi.org,https
"https://umu.diva-portal.org/smash/record.jsf?pid=diva2:1600403",document,evidence-pack/akademia/lindstrom-phd-2021,,umu.diva-portal.org,https
"https://lutpub.lut.fi/handle/10024/165638",document,evidence-pack/akademia/makela-2023,,lutpub.lut.fi,https
"https://doi.org/10.1016/j.scitotenv.2023.161656",document,bibliotek/akademia/pubmed/feng-l-2023-developing-a-biogas-centralised-circular,,doi.org,https
"https://pub.norden.org/temanord2024-531/chapter-5-the-bitter-aftertaste-of-app-based-food-delivery.html",document,bibliotek/arbeidsliv/gig-okonomi-matleveranse,,pub.norden.org,https
"https://www.ssb.no/helse/helseforhold-og-levevaner/statistikk/arbeidsulykker",document,bibliotek/arbeidsliv/lagerarbeidere-logistikk-vilkaar,,ssb.no,https
"https://projekter.aau.dk/projekter/files/783577089/Afgangsprojekt_HD1_Analyse_af_Salling_Group_AS_og_Coop_Danmark_AS.pdf",document,bibliotek/akademia/masteroppgaver/huynh-mortensen-2025,,projekter.aau.dk,https
"https://urn.kb.se/resolve?urn=urn:nbn:se:slu:epsilon-s-17412",document,bibliotek/akademia/masteroppgaver/khandaker-2021,,urn.kb.se,https
"https://www.nhh.no/contentassets/6547405137a14bf4afcad1355d45a1be/lidl-selmani--forre-h23.pdf",document,evidence-pack/akademia/selmani-forre-2023,,nhh.no,https
"https://www.virke.no/bransjeomrade/dagligvare/",document,bibliotek/bransje-statistikk-beredskap,,virke.no,https
"https://www.diva-portal.org/",document,evidence-pack/akademia/sodertaelje-diet-green-planet-2023,,diva-portal.org,https
"https://www.forbrukerradet.no/forbrukerpolitikk/mat/",document,bibliotek/forbruker/forbrukerorganisasjoner-matpolitikk,,forbrukerradet.no,https
"https://stud.epsilon.slu.se/19444/",document,evidence-pack/akademia/sturen-2023,,stud.epsilon.slu.se,https
"https://www.telemarksforsking.no/publikasjoner/",document,evidence-pack/akademia/telemarksforsking-reko-2020,,telemarksforsking.no,https
"https://www.kk.dk/",document,evidence-pack/internasjonal/kbh-food-strategy-2019,,kk.dk,https
"https://r2cdn.perplexity.ai/pplx-full-logo-primary-dark%402x.png",document,bibliotek/forskningsrunde-2026-04-20/ccs-ccu-kritisk-gjennomgang-2026-04-20,,r2cdn.perplexity.ai,https
"https://copenhageneconomics.com/publications/",document,bibliotek/konsulentrapporter/copenhagen-economics,,copenhageneconomics.com,https
"https://www.icagruppen.se/globalassets/xx.-arsredovisning-2024/250221_icagruppen_annual_report_2024.pdf",document,evidence-pack/arsrapporter/ica-gruppen-annual-report-2024,,icagruppen.se,https
"http://kesko.fi/4930ac/contentassets/2e27fbfe66fb4e97a8c683de564a73d2/kesko-annual-report-2024.pdf",document,evidence-pack/arsrapporter/kesko-annual-report-2024,,kesko.fi,http
"https://foodnationdenmark.com/news/the-danish-agriculture-and-food-sector-steps-up-regarding-circularity/",document,bibliotek/media/snapshots/dk-foodnation-circularity-2024,,foodnationdenmark.com,https
"https://www.kesko.fi/en/media/news-and-releases/investor-news/2026/k-group-market-share-in-grocery-trade-took-an-upturn-in-the-latter-half-of-2025--full-year-market-share-33.5/",document,bibliotek/media/snapshots/fi-kesko-market-share-2025,,kesko.fi,https
"https://www.government.is/ministries/ministry-of-culture-innovation-and-higher-education/",document,evidence-pack/beredskap/beredskap-island-food-stockpiles-2025,,government.is,https
"https://www.ruv.is/frettir/innlent/2025-03-27-eina-mylla-landsins-fer-i-brotajarn-eftir-helgi-439857",document,evidence-pack/beredskap/beredskap-island-melmolle-2025,,ruv.is,https
"https://www.forbrukerradet.no/",document,evidence-pack/bransje/forbrukerradet-matsikkerhet-2026,,forbrukerradet.no,https
"https://www.hi.no/hi/nettrapporter/rapport-fra-havforskningen-2025-14",document,evidence-pack/forskningsinstitutt/hi-nettrapporter/risikorapport-fiskeoppdrett-2025,,hi.no,https
"https://www.hi.no/hi/nettrapporter/rapport-fra-havforskningen-2026-7",document,evidence-pack/forskningsinstitutt/hi-ressursoversikt-2026,,hi.no,https
"https://www.hi.no/hi/nettrapporter/rapport-fra-havforskningen-2025-14",document,evidence-pack/forskningsinstitutt/hi-risikorapport-fiskeoppdrett-2025,,hi.no,https
"https://www.grontpunkt.no/aktuelt/nyheter/her-ble-norsk-plastemballasje-materialgjenvunnet-i-2024",document,evidence-pack/gap-cards/a6-plast-matemballasje-2026-04,,grontpunkt.no,https
"https://www.kbhmadhus.dk/",document,evidence-pack/internasjonal/kbh-madhus-strategi-2025,,kbhmadhus.dk,https
"https://www.uib.no/en/econ/156277/master-thesis",document,bibliotek/akademia/masteroppgaver/naess-2024,,uib.no,https
"https://www.pty.fi/en/finnish-grocery-trade/",document,bibliotek/media/snapshots/fi-pty-grocery-market-2024,,pty.fi,https
"https://agrain.com/",document,evidence-pack/internasjonal/agrain-2024,,agrain.com,https
"https://www.peelpioneers.nl/",document,evidence-pack/internasjonal/peelpioneers-2024,,peelpioneers.nl,https
"https://www.fao.org/brasil/",document,evidence-pack/internasjonal/pnae-brazil-fao-2023,,fao.org,https
"https://bora.uib.no/bora-xmlui/handle/1956/20623",document,bibliotek/akademia/masteroppgaver/orlova-2019,,bora.uib.no,https
"https://www.bifrost.is/media/1/skra_0016984.pdf",document,bibliotek/media/snapshots/is-bifrost-retail-sector,,bifrost.is,https
"https://www.samkeppni.is/en/solutions/decisions/32-2024/",document,bibliotek/media/snapshots/is-samkeppni-festi-lyfja-2024,,samkeppni.is,https
"https://www.rema.no/",document,evidence-pack/media/rema-lidl-2008,,rema.no,https
"https://www.kkv.fi/",document,evidence-pack/nordisk/kkv-sok-stockmann-2017,,kkv.fi,https
"https://ntnuopen.ntnu.no/ntnu-xmlui/handle/11250/2456020",document,bibliotek/akademia/masteroppgaver/simonsen-2017,,ntnuopen.ntnu.no,https
"https://www.nhh.no/contentassets/36d52bb70566431483b8cda67cf6f995/icas-fall-i-norge---skulstad--svensson-v24.pdf",document,bibliotek/akademia/masteroppgaver/skulstad-svensson-2024,,nhh.no,https
"https://www.helsedirektoratet.no/",document,evidence-pack/offentlig/helsedirektoratet-skolemaltid-2024,,helsedirektoratet.no,https
"https://norsus.no/prosjekt/matsvinn-2024/",document,bibliotek/media/snapshots/no-norsus-matsvinn-2024,,norsus.no,https
"https://www.regjeringen.no/no/aktuelt/milepal-for-norsk-beredskap/id3046671/",document,evidence-pack/offentlig/press-id3046671-2024,,regjeringen.no,https
"https://www.regjeringen.no/id3147031/",document,evidence-pack/offentlig/press-id3147031-2026,,regjeringen.no,https
"https://www.arla.com/sustainability/",document,evidence-pack/selskap/arla-farmahead-2024,,arla.com,https
"https://www.regjeringen.no/no/dokumenter/nou-2011-4/id640128/",document,bibliotek/nou/nou-2011-4-sammendrag,,regjeringen.no,https
"https://news.cision.com/matsmart/",document,evidence-pack/selskap/matsmart-results-2024,,news.cision.com,https
"https://www.cnbc.com/video/2024/11/16/how-too-good-to-go-brings-in-162-millionyear-selling-leftovers.html",document,evidence-pack/sirkular-konkurser/_benchmarks/tgtg-cnbc-2024,,cnbc.com,https
"https://www.onei-insectes.org/en/ynsect-difficultes-economiques",document,evidence-pack/sirkular-konkurser/_benchmarks/ynsect-onei,,onei-insectes.org,https
"https://www.greenqueen.com.hk/alternative-protein-plant-based-food-mergers-acquisitions-closures-bankruptcy/",document,evidence-pack/sirkular-konkurser/_overview/greenqueen-consolidation-2025,,greenqueen.com.hk,https
"https://munin.uit.no/handle/10037/10932",document,bibliotek/akademia/masteroppgaver/steien-2016,,munin.uit.no,https
"https://vegconomist.com/company-news/dug-foodtech-declared-bankrupt-assets-now-open-acquisition/",document,evidence-pack/sirkular-konkurser/dug-foodtech/media-vegconomist-2026,,vegconomist.com,https
"https://sifted.eu/articles/ynsect-collapse-industry-analysis",document,evidence-pack/sirkular-konkurser/enorm-biofactory/analysis-sifted-ynsect,,sifted.eu,https
"https://feedmagazine.agrarzeitung.de/news/news/denmark-insect-producer-enorm-biofactory-insolvent-154350",document,evidence-pack/sirkular-konkurser/enorm-biofactory/media-feedmagazine-2025,,feedmagazine.agrarzeitung.de,https
"https://www.norgesgruppen.no/om-oss/trumf-lojalitetsprogram/",document,bibliotek/digital-dagligvare/dagligvarekjedenes-digitale-satsing,,norgesgruppen.no,https
"https://www.regjeringen.no/contentassets/8f8751780e9749bfa8946526b51f10f4/digital-hele-livet.pdf",document,bibliotek/digital-dagligvare/digital-ekskludering-mattilgang,,regjeringen.no,https
"https://www.intrafish.com/finance/hooked-foods-files-for-bankruptcy-after-seven-years/2-1-1929069",document,evidence-pack/sirkular-konkurser/hooked-foods/media-intrafish,,intrafish.com,https
"https://vegconomist.com/company-news/swedens-hooked-foods-closes-down-after-seven-years/",document,evidence-pack/sirkular-konkurser/hooked-foods/media-vegconomist,,vegconomist.com,https
"https://www.helsedirektoratet.no/tema/kosthold-og-ernaering/matbransje-serveringsmarked-og-arbeidsliv/merkeordningen-nokkelhullet",document,bibliotek/forbruker/atferdsokonomi-matvalg,,helsedirektoratet.no,https
"https://sifted.eu/articles/infarm-quits-europe-news",document,evidence-pack/sirkular-konkurser/infarm-dk/media-sifted,,sifted.eu,https
"https://www.impactloop.com/artikel/is-vertical-farming-dead-another-startup-stumbles-as-scaling-proves-really-tough",document,evidence-pack/sirkular-konkurser/ljusgarda/media-impactloop,,impactloop.com,https
"https://www.mycostories.com/post/mycoprotein-producer-mycorena-s-bankruptcy-setback-or-fresh-start",document,evidence-pack/sirkular-konkurser/mycorena/analysis-mycostories,,mycostories.com,https
"https://bolagsverket.se/en/foretag/aktiebolag/avvecklaaktiebolag/konkursavaktiebolag.755.html",document,evidence-pack/sirkular-konkurser/mycorena/konkurs-bolagsverket,,bolagsverket.se,https
"https://arcticstartup.com/mycorena-acquired-by-naplasol/",document,evidence-pack/sirkular-konkurser/mycorena/media-arcticstartup-2024,,arcticstartup.com,https
"https://www.allabolag.se/",document,evidence-pack/sirkular-konkurser/stockeld-dreamery/aarsredovisning-2023,,allabolag.se,https
"https://urn.fi/URN:NBN:fi:aalto-201609083714",document,bibliotek/akademia/masteroppgaver/syroegina-2016,,urn.fi,https
"https://vegconomist.com/cheese-alternatives/stockeld-dreamery-shuts-down-citing-decline-plant-based/",document,evidence-pack/sirkular-konkurser/stockeld-dreamery/media-vegconomist,,vegconomist.com,https
"https://www.oslomet.no/om/sifo",document,bibliotek/forbruker/forbrukeratferd-prisbevissthet,,oslomet.no,https
"https://www.nhh.no/contentassets/ef25235953bd4af58671fa1bd5771495/drager-og-vagene.pdf",document,evidence-pack/akademia/drager-vagene-2017,,nhh.no,https
"https://www.stortinget.no/no/Saker-og-publikasjoner/Publikasjoner/Innstillinger/Stortinget/2025-2026/",document,evidence-pack/stortinget/innst-130s-2025-2026,,stortinget.no,https
"https://www.stortinget.no/no/Saker-og-publikasjoner/Publikasjoner/Innstillinger/Stortinget/2023-2024/",document,evidence-pack/stortinget/innst-173s-2023-2024,,stortinget.no,https
"https://niels.institute/2024/09/26/norwegian-competition-authority-three-supermarkets-norgesgruppen-coop-and-rema-engaged-in-anticompetitive-conduct-by-effect-and-are-fined-4-9bn-nok/",document,exa-search-findings-2026-04-21,,niels.institute,https
"https://www.nhh.no/contentassets/36d52bb70566431483b8cda67cf6f995/tjostheim--hasle_offentlig-versjon.pdf",document,evidence-pack/akademia/hasle-tjostheim-2024,,nhh.no,https
"https://trepo.tuni.fi/handle/10024/148898",document,evidence-pack/akademia/lehtokunnas-phd-2023,,trepo.tuni.fi,https
"https://pub.norden.org/politiknord2024-749/political-priorities.html",document,external/fjls-cooperation-programme-2025-2030,,pub.norden.org,https
"https://hdl.handle.net/11250/2491452",document,bibliotek/akademia/masteroppgaver/vangelsten-2017,,hdl.handle.net,https
"https://stud.epsilon.slu.se/19302/",document,evidence-pack/akademia/nikolaev-2023,,stud.epsilon.slu.se,https
"https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4851998",document,bibliotek/akademia/nhh-food/rrukaj-steen-asymmetric-pricing-2024,,papers.ssrn.com,https
"https://www.nmbu.no/en/research/projects/nmbu-sustainability-arena-sustainable-food-systems",document,bibliotek/akademia/nmbu/nmbu-sustainable-food-systems-arena,,nmbu.no,https
"https://research.cbs.dk/en/studentProjects/danish-grocery-retail-does-preference-structure-influence-the-per/",document,bibliotek/akademia/nordic-theses-bibliography,,research.cbs.dk,https
"https://doi.org/10.1002/gch2.202300265",document,bibliotek/akademia/pubmed/szulecka-j-2024-food-waste-governance-architectures-in,,doi.org,https
"https://pub.norden.org/temanord2024-531/chapter-5-the-bitter-aftertaste-of-app-based-food-delivery.html",document,bibliotek/arbeidsliv/plattformarbeid-matlevering-norden,,pub.norden.org,https
"https://www.vg.no/nyheter/i/qLdzGw/matsikkerhet",document,bibliotek/forskningsrunde-2026-04-20/framstillinger-mat-makt-beredskap-2026-04-20,,vg.no,https
"https://www.nhh.no/contentassets/36d52bb70566431483b8cda67cf6f995/icas-fall-i-norge---skulstad--svensson-v24.pdf",document,evidence-pack/akademia/skulstad-svensson-2024,,nhh.no,https
"https://www.regjeringen.no/nfd",document,interviews/aktorkart-systematisk-2026,,regjeringen.no,https
"https://r2cdn.perplexity.ai/pplx-full-logo-primary-dark%402x.png",document,bibliotek/forskningsrunde-2026-04-20-r2/p13-ax-framtidens-foder-2026-04-20,,r2cdn.perplexity.ai,https
"https://konkurransetilsynet.no/wp-content/uploads/2018/08/NORDIC_FOOD_MARKETS.pdf",document,bibliotek/konkurransetilsynet/nordic-food-markets-2005,,konkurransetilsynet.no,https
"http://www.diva-portal.org/smash/record.jsf?pid=diva2:1877280",document,evidence-pack/akademia/stahl-2024,,diva-portal.org,http
"https://projekter.aau.dk/projekter/files/532660255/HDR___Afgangsprojekt___Gruppe_25.pdf",document,evidence-pack/akademia/tanderup-rasmussen-hansen-2023,,projekter.aau.dk,https
"https://mb.cision.com/Main/1306/4109005/3277591.pdf",document,evidence-pack/arsrapporter/axfood-annual-report-2024,,mb.cision.com,https
"https://digitalassets.sallinggroup.com/raw/upload/fl_attachment%3AAnnual%20report%202024%252epdf/external_content_providers/magnolia/next/jcr%3Ac5f40c7a-153b-434d-8d7f-3c1eafb3dafe",document,evidence-pack/arsrapporter/salling-group-2024,,digitalassets.sallinggroup.com,https
"https://www.hi.no/hi/nettrapporter/rapport-fra-havforskningen-2024-4",document,evidence-pack/forskningsinstitutt/hi-risikorapport-fiskeoppdrett-2024,,hi.no,https
