entityType,entityId,fieldPath,companyId,companyName,personName,personKey,role,shareholderName,ownershipPct,country,orgNr,registrySource,recommendedSourcePath,reason
BoardMember,cmq8rst320002zzvm04g0kcei,,cmq8rhysy0000bcvmf6z6l989,Coop Norge Eiendom AS,Anette Thunes,anette-thunes,styremedlem,,,NO,988445177,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rst340005zzvmp7k9krt0,,cmq8rhysy0000bcvmf6z6l989,Coop Norge Eiendom AS,Anne Behring,anne-behring,styremedlem,,,NO,988445177,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rst340006zzvmtzincufn,,cmq8rhysy0000bcvmf6z6l989,Coop Norge Eiendom AS,Bjorn Tore Skaug,bjorn-tore-skaug,styremedlem,,,NO,988445177,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rst350007zzvm8muw5tw8,,cmq8rhysy0000bcvmf6z6l989,Coop Norge Eiendom AS,Inge Wagtskjold,inge-wagtskjold,styremedlem,,,NO,988445177,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rst330004zzvm1v3d9o16,,cmq8rhysy0000bcvmf6z6l989,Coop Norge Eiendom AS,Irene Egset,irene-egset,styremedlem,,,NO,988445177,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rst320003zzvmvs5b3wty,,cmq8rhysy0000bcvmf6z6l989,Coop Norge Eiendom AS,Lars Ove Breivik,lars-ove-breivik,styremedlem,,,NO,988445177,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rst300001zzvmt9ubci5y,,cmq8rhysy0000bcvmf6z6l989,Coop Norge Eiendom AS,Philipp Lasse Engedal,philipp-lasse-engedal,styreleder,,,NO,988445177,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rst38000czzvmh3lrnz4j,,cmq8rhytn0008bcvmyop8cnn5,Norsk Butikkdrift AS,Bent Aamotsmo,bent-aamotsmo,styremedlem,,,NO,931186744,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rst39000dzzvmuaanhfcc,,cmq8rhytn0008bcvmyop8cnn5,Norsk Butikkdrift AS,Irene Egset,irene-egset,styremedlem,,,NO,931186744,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rst39000ezzvm98aj2pt8,,cmq8rhytn0008bcvmyop8cnn5,Norsk Butikkdrift AS,Kathrine Flydal,kathrine-flydal,styremedlem,,,NO,931186744,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rst38000azzvm8zim7zl2,,cmq8rhytn0008bcvmyop8cnn5,Norsk Butikkdrift AS,Linn Imen Torve,linn-imen-torve,styremedlem,,,NO,931186744,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rst370009zzvmueira8ws,,cmq8rhytn0008bcvmyop8cnn5,Norsk Butikkdrift AS,Philipp Lasse Engedal,philipp-lasse-engedal,styreleder,,,NO,931186744,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rst38000bzzvmwhzb3yzw,,cmq8rhytn0008bcvmyop8cnn5,Norsk Butikkdrift AS,Thomas Hansen,thomas-hansen,styremedlem,,,NO,931186744,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rst3e000mzzvmnti9sujw,,cmq8rhytv000lbcvmz72436gy,Coop Midt-Norge SA,Toril Valla,toril-valla,styreleder,,,NO,938786054,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rst3g000ozzvmbayem31k,,cmq8rhytw000nbcvmc67mwg7r,Coop Oest SA,Kjetil Ebbesberg,kjetil-ebbesberg,styreleder,,,NO,948432617,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rst3j000qzzvmffy2memv,,cmq8rhytx000pbcvmniku8wms,Coop Soervest SA,Merete Lund,merete-lund,styreleder,,,NO,966833300,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rst3l000tzzvmhrpb2z4s,,cmq8rhytz000rbcvmhjfcbh4n,Coop Nordvest SA,Elin Viken,elin-viken,styremedlem,,,NO,942763654,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rst3k000szzvmrymvopbt,,cmq8rhytz000rbcvmhjfcbh4n,Coop Nordvest SA,Geir Arvik,geir-arvik,styreleder,,,NO,942763654,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rst3m000vzzvmdz60v3uh,,cmq8rhyu0000ubcvm7kixuuq0,Coop Nord SA,Inge Olsen,inge-olsen,styreleder,,,NO,938497257,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rst3n000xzzvmg11jny51,,cmq8rhyu1000wbcvm6p4cnrfc,Coop Hordaland SA,Hilde Forland,hilde-forland,styreleder,,,NO,982594421,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rst3p000zzzvmt9j4k1d6,,cmq8rhyu2000ybcvmd98n735u,Coop Nordland SA,Ole-Henrik Hjartoy,olehenrik-hjartoy,styreleder,,,NO,946231819,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rst3q0011zzvmewvioq6i,,cmq8rhyu40010bcvmkqklxma3,Coop Innlandet SA,Anita Ihle,anita-ihle,styreleder,,,NO,979419287,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rst3r0013zzvmkyaa96ic,,cmq8rhyu50012bcvm3wj77bjq,Coop Oekonom SA,Levard Olsen-Hagen,levard-olsenhagen,styreleder,,,NO,953452626,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rst3s0015zzvmhxutdqzb,,cmq8rhyu60014bcvm7sjer9lk,Coop Vestviken SA,Inge Hilde Kitterod,inge-hilde-kitterod,styreleder,,,NO,950264799,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rst3t0017zzvmpw14kzur,,cmq8rhyu80016bcvm87ihwgev,Coop Finnmark SA,Bjorn Roald Mikkelsen,bjorn-roald-mikkelsen,styreleder,,,NO,981397568,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstgm00041fvm9eipjhyl,,cmq8rhz7o0000ccvm7re947er,Reitan AS,Kristin Genton,kristin-genton,styremedlem,,,NO,912609987,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstgl00031fvm0ckd7pcm,,cmq8rhz7o0000ccvm7re947er,Reitan AS,Magnus Reitan,magnus-reitan,styremedlem,,,NO,912609987,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstgj00011fvm26iw8hmy,,cmq8rhz7o0000ccvm7re947er,Reitan AS,Odd Reitan,odd-reitan,styreleder,,,NO,912609987,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstgl00021fvmuej8p8x8,,cmq8rhz7o0000ccvm7re947er,Reitan AS,Ole Robert Reitan,ole-robert-reitan,styremedlem,,,NO,912609987,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstgn00051fvm2yq4eird,,cmq8rhz7o0000ccvm7re947er,Reitan AS,Sunniva Reitan,sunniva-reitan,styremedlem,,,NO,912609987,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstgp00071fvmabej1snu,,cmq8rhz8a0006ccvmvr7n3spw,REMA 1000 AS,Kristin Genton,kristin-genton,styreleder,,,NO,883409442,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstgq00081fvmuw0395oh,,cmq8rhz8a0006ccvmvr7n3spw,REMA 1000 AS,Ole Robert Reitan,ole-robert-reitan,daglig leder,,,NO,883409442,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstgr000b1fvm6mjsfsf9,,cmq8rhz8d0009ccvmz12tb1ek,Reitan Convenience AS,Anna Mariette Kristensson,anna-mariette-kristensson,daglig leder,,,NO,983415652,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstgs000d1fvmyu8o02br,,cmq8rhz8d0009ccvmz12tb1ek,Reitan Convenience AS,Kristin Genton,kristin-genton,styremedlem,,,NO,983415652,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstgs000c1fvmpkl42lyt,,cmq8rhz8d0009ccvmz12tb1ek,Reitan Convenience AS,Magnus Reitan,magnus-reitan,styremedlem,,,NO,983415652,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstgt000e1fvmzbowvk9a,,cmq8rhz8d0009ccvmz12tb1ek,Reitan Convenience AS,Monica Odegaard,monica-odegaard,styremedlem,,,NO,983415652,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstgr000a1fvm2leuk6a2,,cmq8rhz8d0009ccvmz12tb1ek,Reitan Convenience AS,Ole Robert Reitan,ole-robert-reitan,styreleder,,,NO,983415652,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstgw000k1fvmwid4g331,,cmq8rhz8g000fccvm1tj5jb39,Reitan Convenience Norway AS,Anna Eva Elisabeth Wallenberg,anna-eva-elisabeth-wallenberg,styremedlem,,,NO,983415660,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstgu000g1fvmaml1dt66,,cmq8rhz8g000fccvm1tj5jb39,Reitan Convenience Norway AS,Anna Mariette Kristensson,anna-mariette-kristensson,styreleder,,,NO,983415660,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstgu000h1fvmmlt2s6xp,,cmq8rhz8g000fccvm1tj5jb39,Reitan Convenience Norway AS,Anna-Maria Linnea Carnemark,annamaria-linnea-carnemark,daglig leder,,,NO,983415660,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstgx000l1fvm9dx7cvx8,,cmq8rhz8g000fccvm1tj5jb39,Reitan Convenience Norway AS,Helene Thomsgard,helene-thomsgard,styremedlem,,,NO,983415660,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstgx000m1fvm2lt9gthm,,cmq8rhz8g000fccvm1tj5jb39,Reitan Convenience Norway AS,Inge Sleire,inge-sleire,styremedlem,,,NO,983415660,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstgv000j1fvm02uadyf4,,cmq8rhz8g000fccvm1tj5jb39,Reitan Convenience Norway AS,Jesper Jensen,jesper-jensen,styremedlem,,,NO,983415660,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstgy000n1fvmi09ikop1,,cmq8rhz8g000fccvm1tj5jb39,Reitan Convenience Norway AS,Niklas Paul Patrik Lilius,niklas-paul-patrik-lilius,styremedlem,,,NO,983415660,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstgu000i1fvmkdv0bbc2,,cmq8rhz8g000fccvm1tj5jb39,Reitan Convenience Norway AS,Rita Forsberg,rita-forsberg,styremedlem,,,NO,983415660,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsth0000r1fvmwgekc3wz,,cmq8rhz8k000occvmgh7ksibe,Uno-X Mobility AS,Kristin Genton,kristin-genton,styremedlem,,,NO,988247111,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsth1000s1fvmq6iyf8un,,cmq8rhz8k000occvmgh7ksibe,Uno-X Mobility AS,Monica Odegaard,monica-odegaard,styremedlem,,,NO,988247111,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstgz000p1fvmbp2o7omv,,cmq8rhz8k000occvmgh7ksibe,Uno-X Mobility AS,Ole Robert Reitan,ole-robert-reitan,styreleder,,,NO,988247111,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsth0000q1fvmd7cv7nm2,,cmq8rhz8k000occvmgh7ksibe,Uno-X Mobility AS,Vegar Normann Kulset,vegar-normann-kulset,daglig leder,,,NO,988247111,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsth4000z1fvmz4uxebh0,,cmq8rhz8m000tccvm9da5oimd,Uno-X Mobility Norge AS,Erik Glimsjo-Tvinnereim,erik-glimsjotvinnereim,styremedlem,,,NO,921757131,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsth3000y1fvm3shypiwt,,cmq8rhz8m000tccvm9da5oimd,Uno-X Mobility Norge AS,Halvor Dalen,halvor-dalen,styremedlem,,,NO,921757131,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsth3000w1fvmrnly19g8,,cmq8rhz8m000tccvm9da5oimd,Uno-X Mobility Norge AS,Thomas Kristian Bakke,thomas-kristian-bakke,styremedlem,,,NO,921757131,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsth2000v1fvmi7g688cp,,cmq8rhz8m000tccvm9da5oimd,Uno-X Mobility Norge AS,Thor Kristian Korsvold,thor-kristian-korsvold,daglig leder,,,NO,921757131,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsth3000x1fvmy8911urq,,cmq8rhz8m000tccvm9da5oimd,Uno-X Mobility Norge AS,Torild Olaug Brathen,torild-olaug-brathen,styremedlem,,,NO,921757131,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsth2000u1fvmwww4z9de,,cmq8rhz8m000tccvm9da5oimd,Uno-X Mobility Norge AS,Vegar Normann Kulset,vegar-normann-kulset,styreleder,,,NO,921757131,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsth700151fvm8gr6mjao,,cmq8rhz8q0011ccvmzcml9ju7,Reitan Kapital AS,Kristin Genton,kristin-genton,styremedlem,,,NO,917114684,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsth600131fvms1coadl4,,cmq8rhz8q0011ccvmzcml9ju7,Reitan Kapital AS,Magnus Reitan,magnus-reitan,daglig leder,,,NO,917114684,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsth700141fvmwy4j5u9n,,cmq8rhz8q0011ccvmzcml9ju7,Reitan Kapital AS,Ole Robert Reitan,ole-robert-reitan,styremedlem,,,NO,917114684,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsth600121fvmuxvsrrfj,,cmq8rhz8q0011ccvmzcml9ju7,Reitan Kapital AS,Trond Fredrik Mellingsaeter,trond-fredrik-mellingsaeter,styreleder,,,NO,917114684,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstha001b1fvmt45ompd4,,cmq8rhz8t0016ccvm3h0ohxmz,Reitan Eiendom AS,Finn Haugan,finn-haugan,styremedlem,,,NO,915994415,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstha001a1fvmajd402q9,,cmq8rhz8t0016ccvm3h0ohxmz,Reitan Eiendom AS,Kari Elisabeth Moen,kari-elisabeth-moen,styremedlem,,,NO,915994415,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsth900191fvmb3woy4an,,cmq8rhz8t0016ccvm3h0ohxmz,Reitan Eiendom AS,Kristin Genton,kristin-genton,styremedlem,,,NO,915994415,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsth800171fvmtlnyrn6s,,cmq8rhz8t0016ccvm3h0ohxmz,Reitan Eiendom AS,Odd Reitan,odd-reitan,styreleder,,,NO,915994415,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsth900181fvmxzhrw0ft,,cmq8rhz8t0016ccvm3h0ohxmz,Reitan Eiendom AS,Trond Fredrik Mellingsaeter,trond-fredrik-mellingsaeter,daglig leder,,,NO,915994415,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsthb001d1fvmmljw1iyu,,cmq8rhz8w001cccvme2qq7igt,Odd Reitan Private Holding AS,Odd Reitan,odd-reitan,styreleder,,,NO,915990487,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstu8000430vmjiacpkrn,,cmq8rhzlv0000dbvmshh1z2vf,Orkla Foods AS,Hege Brekke,hege-brekke,styremedlem,,,NO,930097705,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstu9000530vmuvyo1b2j,,cmq8rhzlv0000dbvmshh1z2vf,Orkla Foods AS,Janne Toril Halvorsen,janne-toril-halvorsen,styremedlem,,,NO,930097705,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstu8000330vm2tkj1bjj,,cmq8rhzlv0000dbvmshh1z2vf,Orkla Foods AS,Kjersti Helen Hobol,kjersti-helen-hobol,styremedlem,,,NO,930097705,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstu7000230vmgapn85hi,,cmq8rhzlv0000dbvmshh1z2vf,Orkla Foods AS,Oyvind Andreas Torpp,oyvind-andreas-torpp,styremedlem,,,NO,930097705,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstu6000130vmypet7bqv,,cmq8rhzlv0000dbvmshh1z2vf,Orkla Foods AS,Xavier William Fernand Belison,xavier-william-fernand-belison,styreleder,,,NO,930097705,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstub000730vmat8cfeeg,,cmq8rhzmh0006dbvmeo29g869,Orkla Foods Norge AS,Arttu-Pekka Vikstrom,arttupekka-vikstrom,styreleder,,,NO,916170858,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstud000930vm2iwmhszg,,cmq8rhzmh0006dbvmeo29g869,Orkla Foods Norge AS,Ingrid Sofie Nielsen,ingrid-sofie-nielsen,styremedlem,,,NO,916170858,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstuc000830vmd8zbx4j8,,cmq8rhzmh0006dbvmeo29g869,Orkla Foods Norge AS,Jan Roar Nordby,jan-roar-nordby,styremedlem,,,NO,916170858,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstue000b30vmfpnoqitx,,cmq8rhzmh0006dbvmeo29g869,Orkla Foods Norge AS,Renate Kaldhussaeter,renate-kaldhussaeter,styremedlem,,,NO,916170858,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstud000a30vm94vgbvc4,,cmq8rhzmh0006dbvmeo29g869,Orkla Foods Norge AS,Robert Kollevag,robert-kollevag,styremedlem,,,NO,916170858,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstuh000f30vm6ddbvcjm,,cmq8rhzmm000ddbvmfdj03yu8,Orkla Snacks Norge AS,Elin Wintermeyer,elin-wintermeyer,styremedlem,,,NO,940712580,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstuh000g30vmiy4bxnpk,,cmq8rhzmm000ddbvmfdj03yu8,Orkla Snacks Norge AS,Frank Anders Haugli,frank-anders-haugli,styremedlem,,,NO,940712580,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstug000e30vm8w83jrpc,,cmq8rhzmm000ddbvmfdj03yu8,Orkla Snacks Norge AS,Ingvill Berg,ingvill-berg,styreleder,,,NO,940712580,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rstui000h30vmdlbn8lf3,,cmq8rhzmm000ddbvmfdj03yu8,Orkla Snacks Norge AS,Lena Bye Lilleli,lena-bye-lilleli,styremedlem,,,NO,940712580,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsu79000b4ovm89un5vh8,,cmq8ri00g0008eavm9nehuayh,Fjordland AS,Inger-Lene Saetra,ingerlene-saetra,styremedlem,,,NO,936661386,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsu78000a4ovmvidkymh9,,cmq8ri00g0008eavm9nehuayh,Fjordland AS,Ken Are Ostlid,ken-are-ostlid,styremedlem,,,NO,936661386,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsu79000c4ovm812aggv1,,cmq8ri00g0008eavm9nehuayh,Fjordland AS,Mathilde Lyngvaer,mathilde-lyngvaer,styremedlem,,,NO,936661386,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsu7700094ovmt2mvii58,,cmq8ri00g0008eavm9nehuayh,Fjordland AS,Merete Simonsen,merete-simonsen,styreleder,,,NO,936661386,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsu7a000d4ovmhlx8rgxx,,cmq8ri00g0008eavm9nehuayh,Fjordland AS,Siri Bjorkum,siri-bjorkum,styremedlem,,,NO,936661386,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsujr000562vmqmbm5wz8,,cmq8ri0dr0000f9vmiy61mp13,Diplom-Is AS,Julien Jose Kerob,julien-jose-kerob,styremedlem,,,NO,984460198,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsujo000162vmxci704ez,,cmq8ri0dr0000f9vmiy61mp13,Diplom-Is AS,Kristin Moeller,kristin-moeller,styreleder,,,NO,984460198,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsujq000462vm30y7iig7,,cmq8ri0dr0000f9vmiy61mp13,Diplom-Is AS,Marte Grotan,marte-grotan,styremedlem,,,NO,984460198,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsujp000262vmz4ir9m9t,,cmq8ri0dr0000f9vmiy61mp13,Diplom-Is AS,Terje Kristoffersen,terje-kristoffersen,styremedlem,,,NO,984460198,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsujq000362vm6qu737l0,,cmq8ri0dr0000f9vmiy61mp13,Diplom-Is AS,Tone Margrethe Haakedal,tone-margrethe-haakedal,styremedlem,,,NO,984460198,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsuwu00057fvmtle71yig,,cmq8ri0rf0000g8vm8la88lla,Norgesmollene AS,Laila Stenstadvolden,laila-stenstadvolden,styremedlem,,,NO,885719422,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsuws00027fvmia17f4v4,,cmq8ri0rf0000g8vm8la88lla,Norgesmollene AS,Line Ramstad,line-ramstad,styremedlem,,,NO,885719422,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsuwr00017fvmyjtkh9iu,,cmq8ri0rf0000g8vm8la88lla,Norgesmollene AS,Svenn Ivar Fure,svenn-ivar-fure,styreleder,,,NO,885719422,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsuwt00047fvmg2ee1iig,,cmq8ri0rf0000g8vm8la88lla,Norgesmollene AS,Tormod Amundsen,tormod-amundsen,styremedlem,,,NO,885719422,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsuwt00037fvmuyzuhvko,,cmq8ri0rf0000g8vm8la88lla,Norgesmollene AS,Trine Hjellhaug,trine-hjellhaug,styremedlem,,,NO,885719422,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsux3000f7fvmwkt64cue,,cmq8ri0s6000bg8vm7vuywe14,Felleskjoepet Rogaland Agder SA,Line Njastad,line-njastad,styremedlem,,,NO,915442552,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsux2000d7fvmlpc20t8w,,cmq8ri0s6000bg8vm7vuywe14,Felleskjoepet Rogaland Agder SA,Sten Ivar Skretting,sten-ivar-skretting,styremedlem,,,NO,915442552,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsux1000c7fvm494xqagc,,cmq8ri0s6000bg8vm7vuywe14,Felleskjoepet Rogaland Agder SA,Sveinung Svebestad,sveinung-svebestad,styreleder,,,NO,915442552,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsux2000e7fvmrx6ip1vv,,cmq8ri0s6000bg8vm7vuywe14,Felleskjoepet Rogaland Agder SA,Tarald Magne Oma,tarald-magne-oma,styremedlem,,,NO,915442552,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsxem0002huvm7h14p17s,,cmq8ri3h70000njvm7r5nclev,Storcash Norge AS,Runar Hollevik,runar-hollevik,styreleder,,,NO,930258008,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsygw0005klvmijpz4p4b,,cmq8ri3ht0003njvmtt7rw5my,Compass Group Norge AS,Finn Rune Kristiansen,finn-rune-kristiansen,styremedlem,,,NO,952507729,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsygu0002klvmkm25eth0,,cmq8ri3ht0003njvmtt7rw5my,Compass Group Norge AS,Gaute Houge,gaute-houge,styremedlem,,,NO,952507729,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsygt0001klvmxl2py0of,,cmq8ri3ht0003njvmtt7rw5my,Compass Group Norge AS,Ingvil Rasten Fongod,ingvil-rasten-fongod,daglig leder,,,NO,952507729,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsygv0004klvmgc0zysp2,,cmq8ri3ht0003njvmtt7rw5my,Compass Group Norge AS,Ingvil Rasten Fongod,ingvil-rasten-fongod,styremedlem,,,NO,952507729,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsygx0006klvmz4nf5eg6,,cmq8ri3ht0003njvmtt7rw5my,Compass Group Norge AS,Kirsten Versland,kirsten-versland,styremedlem,,,NO,952507729,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsygr0000klvmh9dagyy3,,cmq8ri3ht0003njvmtt7rw5my,Compass Group Norge AS,Tor Roenhovde,tor-roenhovde,styreleder,,,NO,952507729,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsygv0003klvm6mvyv324,,cmq8ri3ht0003njvmtt7rw5my,Compass Group Norge AS,Trine Grane-Olsen,trine-graneolsen,styremedlem,,,NO,952507729,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsyh1000bklvmuqckdmdw,,cmq8ri3hw0006njvm6ppq58sg,Sodexo AS,Abdulkadir Said Muse,abdulkadir-said-muse,styremedlem,,,NO,932144336,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
BoardMember,cmq8rsyh2000eklvmytborf78,,cmq8ri3hw0006njvm6ppq58sg,Sodexo AS,Anton M Van Der Woerdt,anton-m-van-der-woerdt,styremedlem,,,NO,932144336,,bronnoysund_role_or_entity_snapshot,missing_board_member_field_citation
