theme,series_family,series_id,country,commodity_group,commodity_group_label,source_name,dataset_or_table_id,period,frequency,flow,metric,unit,value,share_of_selected_food_basket,selected_food_basket_total,code_family,source_code_rule,coverage,comparability,notes
trade,food_group_import_value_annual,fi_dairy_eggs_imports,FI,dairy_eggs,Dairy products and eggs,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021,annual,imports,Import value,1000 EUR,355363.000,0.154460,2300687.000,HS-like product groups,tuoteryhma prefixes 04*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_annual,fi_fats_oils_imports,FI,fats_oils,Fats and oils,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021,annual,imports,Import value,1000 EUR,479118.000,0.208250,2300687.000,HS-like product groups,tuoteryhma prefixes 15*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_annual,fi_fish_seafood_imports,FI,fish_seafood,Fish and seafood,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021,annual,imports,Import value,1000 EUR,453645.000,0.197178,2300687.000,HS-like product groups,tuoteryhma prefixes 03*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_annual,fi_fruit_veg_imports,FI,fruit_veg,Fruit and vegetables,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021,annual,imports,Import value,1000 EUR,783777.000,0.340671,2300687.000,HS-like product groups,tuoteryhma prefixes 07* + 08*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_annual,fi_meat_imports,FI,meat,Meat and meat preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021,annual,imports,Import value,1000 EUR,178770.000,0.077703,2300687.000,HS-like product groups,tuoteryhma prefixes 02*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_annual,fi_cereals_imports,FI,cereals,Cereals and cereal preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022,annual,imports,Import value,1000 EUR,141278.000,0.046876,3013868.000,HS-like product groups,tuoteryhma prefixes 10*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_annual,fi_dairy_eggs_imports,FI,dairy_eggs,Dairy products and eggs,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022,annual,imports,Import value,1000 EUR,445489.000,0.147813,3013868.000,HS-like product groups,tuoteryhma prefixes 04*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_annual,fi_fats_oils_imports,FI,fats_oils,Fats and oils,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022,annual,imports,Import value,1000 EUR,771179.000,0.255877,3013868.000,HS-like product groups,tuoteryhma prefixes 15*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_annual,fi_fish_seafood_imports,FI,fish_seafood,Fish and seafood,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022,annual,imports,Import value,1000 EUR,643702.000,0.213580,3013868.000,HS-like product groups,tuoteryhma prefixes 03*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_annual,fi_fruit_veg_imports,FI,fruit_veg,Fruit and vegetables,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022,annual,imports,Import value,1000 EUR,769492.000,0.255317,3013868.000,HS-like product groups,tuoteryhma prefixes 07* + 08*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_annual,fi_meat_imports,FI,meat,Meat and meat preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022,annual,imports,Import value,1000 EUR,242728.000,0.080537,3013868.000,HS-like product groups,tuoteryhma prefixes 02*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_annual,fi_cereals_imports,FI,cereals,Cereals and cereal preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2023,annual,imports,Import value,1000 EUR,67385.000,0.025099,2684784.000,HS-like product groups,tuoteryhma prefixes 10*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_annual,fi_dairy_eggs_imports,FI,dairy_eggs,Dairy products and eggs,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2023,annual,imports,Import value,1000 EUR,463328.000,0.172576,2684784.000,HS-like product groups,tuoteryhma prefixes 04*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_annual,fi_fats_oils_imports,FI,fats_oils,Fats and oils,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2023,annual,imports,Import value,1000 EUR,606459.000,0.225887,2684784.000,HS-like product groups,tuoteryhma prefixes 15*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_annual,fi_fish_seafood_imports,FI,fish_seafood,Fish and seafood,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2023,annual,imports,Import value,1000 EUR,559044.000,0.208227,2684784.000,HS-like product groups,tuoteryhma prefixes 03*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_annual,fi_fruit_veg_imports,FI,fruit_veg,Fruit and vegetables,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2023,annual,imports,Import value,1000 EUR,757717.000,0.282226,2684784.000,HS-like product groups,tuoteryhma prefixes 07* + 08*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_annual,fi_meat_imports,FI,meat,Meat and meat preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2023,annual,imports,Import value,1000 EUR,230851.000,0.085985,2684784.000,HS-like product groups,tuoteryhma prefixes 02*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_annual,fi_cereals_imports,FI,cereals,Cereals and cereal preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024,annual,imports,Import value,1000 EUR,64474.000,0.025507,2527715.000,HS-like product groups,tuoteryhma prefixes 10*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_annual,fi_dairy_eggs_imports,FI,dairy_eggs,Dairy products and eggs,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024,annual,imports,Import value,1000 EUR,460772.000,0.182288,2527715.000,HS-like product groups,tuoteryhma prefixes 04*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_annual,fi_fats_oils_imports,FI,fats_oils,Fats and oils,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024,annual,imports,Import value,1000 EUR,429844.000,0.170052,2527715.000,HS-like product groups,tuoteryhma prefixes 15*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_annual,fi_fish_seafood_imports,FI,fish_seafood,Fish and seafood,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024,annual,imports,Import value,1000 EUR,559918.000,0.221512,2527715.000,HS-like product groups,tuoteryhma prefixes 03*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_annual,fi_fruit_veg_imports,FI,fruit_veg,Fruit and vegetables,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024,annual,imports,Import value,1000 EUR,783914.000,0.310128,2527715.000,HS-like product groups,tuoteryhma prefixes 07* + 08*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_annual,fi_meat_imports,FI,meat,Meat and meat preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024,annual,imports,Import value,1000 EUR,228793.000,0.090514,2527715.000,HS-like product groups,tuoteryhma prefixes 02*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_annual,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2015,annual,imports,Import value,source units (Import cif),10011.100,0.198969,50314.800,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2015,annual,imports,Import value,source units (Import cif),669.400,0.013304,50314.800,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_annual,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2015,annual,imports,Import value,source units (Import cif),5122.100,0.101801,50314.800,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_annual,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2015,annual,imports,Import value,source units (Import cif),18405.600,0.365809,50314.800,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2015,annual,imports,Import value,source units (Import cif),13815.200,0.274575,50314.800,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_annual,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2015,annual,imports,Import value,source units (Import cif),2291.400,0.045541,50314.800,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2016,annual,imports,Import value,source units (Import cif),9354.800,0.223927,41776.100,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2016,annual,imports,Import value,source units (Import cif),750.200,0.017958,41776.100,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_annual,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2016,annual,imports,Import value,source units (Import cif),4302.700,0.102994,41776.100,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_annual,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2016,annual,imports,Import value,source units (Import cif),11001.600,0.263347,41776.100,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2016,annual,imports,Import value,source units (Import cif),13942.100,0.333734,41776.100,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_annual,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2016,annual,imports,Import value,source units (Import cif),2424.700,0.058040,41776.100,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2017,annual,imports,Import value,source units (Import cif),9214.600,0.225457,40870.700,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2017,annual,imports,Import value,source units (Import cif),973.300,0.023814,40870.700,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_annual,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2017,annual,imports,Import value,source units (Import cif),3599.000,0.088058,40870.700,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_annual,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2017,annual,imports,Import value,source units (Import cif),8887.800,0.217461,40870.700,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2017,annual,imports,Import value,source units (Import cif),15299.700,0.374344,40870.700,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_annual,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2017,annual,imports,Import value,source units (Import cif),2896.300,0.070865,40870.700,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2018,annual,imports,Import value,source units (Import cif),10160.300,0.223242,45512.500,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2018,annual,imports,Import value,source units (Import cif),1158.400,0.025452,45512.500,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_annual,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2018,annual,imports,Import value,source units (Import cif),4106.900,0.090237,45512.500,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_annual,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2018,annual,imports,Import value,source units (Import cif),11327.900,0.248896,45512.500,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2018,annual,imports,Import value,source units (Import cif),15734.700,0.345723,45512.500,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_annual,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2018,annual,imports,Import value,source units (Import cif),3024.300,0.066450,45512.500,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2019,annual,imports,Import value,source units (Import cif),11296.000,0.216415,52195.900,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2019,annual,imports,Import value,source units (Import cif),1358.000,0.026017,52195.900,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_annual,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2019,annual,imports,Import value,source units (Import cif),5433.300,0.104094,52195.900,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_annual,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2019,annual,imports,Import value,source units (Import cif),13016.500,0.249378,52195.900,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2019,annual,imports,Import value,source units (Import cif),17313.300,0.331698,52195.900,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_annual,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2019,annual,imports,Import value,source units (Import cif),3778.800,0.072396,52195.900,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2020,annual,imports,Import value,source units (Import cif),12309.100,0.240212,51242.700,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2020,annual,imports,Import value,source units (Import cif),1568.300,0.030605,51242.700,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_annual,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2020,annual,imports,Import value,source units (Import cif),6020.400,0.117488,51242.700,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_annual,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2020,annual,imports,Import value,source units (Import cif),9404.500,0.183529,51242.700,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2020,annual,imports,Import value,source units (Import cif),18319.800,0.357510,51242.700,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_annual,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2020,annual,imports,Import value,source units (Import cif),3620.600,0.070656,51242.700,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2021,annual,imports,Import value,source units (Import cif),13455.200,0.239141,56264.700,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2021,annual,imports,Import value,source units (Import cif),1834.100,0.032598,56264.700,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_annual,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2021,annual,imports,Import value,source units (Import cif),6377.000,0.113339,56264.700,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_annual,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2021,annual,imports,Import value,source units (Import cif),11741.800,0.208689,56264.700,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2021,annual,imports,Import value,source units (Import cif),18720.000,0.332713,56264.700,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_annual,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2021,annual,imports,Import value,source units (Import cif),4136.600,0.073520,56264.700,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2022,annual,imports,Import value,source units (Import cif),16405.300,0.243369,67409.200,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
