fartoy_id;antall_sedler;antall_linjer;rundvekt_kg;fangstverdi_kr;siste_landingsdato;topp3_arter_rundvekt
1993000759;35;357;205437.6;0.0;2026-05-28;Nordøstarktisk torsk (174 957 kg) | Blåkveite (12 035 kg) | Sei (10 988 kg)
1993000780;21;87;14454.1;0.0;2026-07-24;Nordøstarktisk torsk (9 532 kg) | Sei (4 169 kg) | Kongekrabbe  hann- (508 kg)
1993000816;20;159;43024.1;0.0;2026-05-08;Nordøstarktisk torsk (22 625 kg) | Sei (7 560 kg) | Lange (4 786 kg)
1993001010;63;246;10896.6;0.0;2026-08-04;Dypvannsreke (10 130 kg) | Sjøkreps (766 kg) | Piggvar (1 kg)
1993001257;10;70;17394.9;0.0;2026-06-15;Nordøstarktisk torsk (10 210 kg) | Blåkveite (4 834 kg) | Brosme (1 270 kg)
1993001261;37;70;1589.0;0.0;2026-08-03;Taskekrabbe (1 370 kg) | Sjøkreps (216 kg) | Torsk (1 kg)
1993001465;3;23;20432.0;0.0;2026-04-01;Nordøstarktisk torsk (20 396 kg) | Kveite (36 kg)
1993001472;14;93;16413.8;0.0;2026-07-27;Blåkveite (7 708 kg) | Nordøstarktisk torsk (6 424 kg) | Kongekrabbe  hann- (835 kg)
1993002080;36;181;16954.7;0.0;2026-04-13;Sei (9 473 kg) | Nordøstarktisk torsk (5 542 kg) | Nordøstarktisk hyse (1 701 kg)
1993002388;14;104;8680.7;0.0;2026-06-06;Nordøstarktisk torsk (7 515 kg) | Kongekrabbe  hann- (807 kg) | Sei (341 kg)
1993002532;14;67;10478.6;0.0;2026-07-04;Nordøstarktisk torsk (9 529 kg) | Kongekrabbe  hann- (831 kg) | Sei (72 kg)
1993002598;36;263;32156.4;0.0;2026-07-31;Nordøstarktisk torsk (17 954 kg) | Breiflabb (4 446 kg) | Lyr (3 420 kg)
1993002616;20;163;11116.9;0.0;2026-07-12;Nordøstarktisk torsk (9 509 kg) | Kongekrabbe  hann- (1 017 kg) | Kveite (219 kg)
1993002642;23;136;20974.7;0.0;2026-06-05;Nordøstarktisk torsk (19 213 kg) | Kongekrabbe  hann- (826 kg) | Kveite (382 kg)
1993003246;34;181;12328.9;0.0;2026-08-04;Nordøstarktisk torsk (8 486 kg) | Sei (1 715 kg) | Kongekrabbe  hann- (762 kg)
1993003528;29;272;29209.2;0.0;2026-06-05;Sei (10 359 kg) | Nordøstarktisk torsk (8 409 kg) | Lange (4 197 kg)
1993003542;107;701;33948.6;0.0;2026-07-31;Sei (13 704 kg) | Nordøstarktisk torsk (6 483 kg) | Breiflabb (3 217 kg)
1993003626;8;60;2488.4;0.0;2026-06-20;Sei (1 240 kg) | Breiflabb (308 kg) | Hyse (232 kg)
1993003658;20;127;201491.6;0.0;2026-03-27;Sei (161 503 kg) | Lange (13 914 kg) | Nordøstarktisk torsk (8 609 kg)
1993003818;8;35;433536.0;0.0;2026-06-12;Snøkrabbe (433 536 kg)
1993003825;6;70;17938.2;0.0;2026-04-28;Nordøstarktisk torsk (17 089 kg) | Lange (362 kg) | Sei (168 kg)
1993004144;20;224;38330.8;0.0;2026-04-15;Nordøstarktisk torsk (36 393 kg) | Lange (1 529 kg) | Nordøstarktisk hyse (234 kg)
1993004178;6;34;18828.0;0.0;2026-04-10;Nordøstarktisk torsk (18 801 kg) | Sei (14 kg) | Lange (12 kg)
1993004661;6;45;3380.3;0.0;2026-03-16;Sei (2 813 kg) | Nordøstarktisk hyse (162 kg) | Nordøstarktisk torsk (132 kg)
1993004720;26;192;24185.2;0.0;2026-04-16;Nordøstarktisk torsk (23 734 kg) | Kveite (136 kg) | Nordøstarktisk hyse (118 kg)
1993004836;17;87;8724.1;0.0;2026-06-09;Nordøstarktisk torsk (5 626 kg) | Lange (1 271 kg) | Sei (782 kg)
1993004958;5;28;20841.2;0.0;2026-06-22;Nordøstarktisk torsk (10 754 kg) | Blåkveite (9 904 kg) | Kveite (53 kg)
1993005075;1;2;18.7;0.0;2026-06-19;Lyr (15 kg) | Sei (4 kg)
1993005118;7;56;18495.8;0.0;2026-04-11;Nordøstarktisk torsk (18 249 kg) | Kveite (117 kg) | Sei (40 kg)
1993005122;31;270;48862.9;0.0;2026-08-03;Nordøstarktisk torsk (35 976 kg) | Breiflabb (3 805 kg) | Blåkveite (3 260 kg)
1993005163;5;46;24574.7;0.0;2026-03-31;Nordøstarktisk torsk (24 431 kg) | Lange (104 kg) | Kveite (15 kg)
1993005218;5;16;1527.5;0.0;2026-03-31;Nordøstarktisk torsk (1 311 kg) | Nordøstarktisk hyse (193 kg) | Kveite (9 kg)
1993005388;34;203;33554.3;0.0;2026-07-29;Nordøstarktisk torsk (27 068 kg) | Sei (1 947 kg) | Lange (1 616 kg)
1993005694;25;271;14612.7;0.0;2026-04-10;Nordøstarktisk torsk (7 479 kg) | Sei (6 339 kg) | Breiflabb (178 kg)
1993005764;12;124;5036.6;0.0;2026-07-09;Nordøstarktisk torsk (3 536 kg) | Lange (479 kg) | Lyr (475 kg)
1993006175;27;108;7057.3;0.0;2026-02-25;Nordøstarktisk torsk (6 289 kg) | Kveite (264 kg) | Nordøstarktisk hyse (254 kg)
1993006264;9;82;9999.6;0.0;2026-03-28;Nordøstarktisk torsk (9 871 kg) | Sei (54 kg) | Nordøstarktisk hyse (32 kg)
1993006385;8;73;21898.4;0.0;2026-04-08;Nordøstarktisk torsk (21 680 kg) | Nordøstarktisk hyse (106 kg) | Sei (39 kg)
1993006506;40;353;20029.8;0.0;2026-07-13;Nordøstarktisk torsk (9 938 kg) | Breiflabb (2 239 kg) | Sei (2 219 kg)
1993006750;24;284;330501.3;0.0;2026-03-04;Sei (164 131 kg) | Nordøstarktisk torsk (138 508 kg) | Nordøstarktisk hyse (24 347 kg)
1993006899;10;62;18551.5;0.0;2026-04-06;Nordøstarktisk torsk (17 939 kg) | Sei (582 kg) | Lange (29 kg)
1993006982;18;92;7344.8;0.0;2026-07-09;Nordøstarktisk torsk (5 923 kg) | Sei (614 kg) | Lange (426 kg)
1993007202;14;85;11413.9;0.0;2026-06-04;Nordøstarktisk torsk (9 556 kg) | Kongekrabbe  hann- (833 kg) | Uer (vanlig) (478 kg)
1993007231;8;34;12321.0;0.0;2026-06-29;Nordøstarktisk torsk (11 395 kg) | Kongekrabbe  hann- (633 kg) | Uer (vanlig) (104 kg)
1993008011;16;88;36330.9;0.0;2026-05-27;Nordøstarktisk torsk (25 185 kg) | Blåkveite (10 900 kg) | Kveite (92 kg)
1993008090;6;50;10005.5;0.0;2026-03-17;Nordøstarktisk torsk (9 944 kg) | Nordøstarktisk hyse (25 kg) | Sei (19 kg)
1993008161;11;85;12194.2;0.0;2026-06-08;Nordøstarktisk torsk (10 209 kg) | Kveite (1 227 kg) | Brosme (515 kg)
1993008353;12;81;16483.0;0.0;2026-04-17;Nordøstarktisk torsk (15 525 kg) | Kongekrabbe  hann- (835 kg) | Kongekrabbe  hunn- (41 kg)
1993008751;17;99;6448.2;0.0;2026-08-03;Nordøstarktisk torsk (4 285 kg) | Nordøstarktisk hyse (752 kg) | Kongekrabbe  hann- (656 kg)
1993009494;9;87;9413.8;0.0;2026-04-17;Nordøstarktisk torsk (8 140 kg) | Lange (465 kg) | Torsk (266 kg)
1993009544;48;238;25124.4;0.0;2026-07-31;Nordøstarktisk torsk (7 337 kg) | Nordøstarktisk hyse (4 422 kg) | Lange (4 017 kg)
1993009664;33;269;13052.5;0.0;2026-06-18;Nordøstarktisk torsk (9 015 kg) | Nordøstarktisk hyse (1 986 kg) | Brosme (734 kg)
1993009682;9;61;2331.3;0.0;2026-02-06;Sei (1 435 kg) | Brosme (505 kg) | Lyr (104 kg)
1993009871;25;172;62793.5;0.0;2026-07-02;Rognkjeks (hun) (53 820 kg) | Nordøstarktisk torsk (6 774 kg) | Kongekrabbe  hann- (820 kg)
1993010013;48;439;59249.4;0.0;2026-08-03;Nordøstarktisk torsk (20 180 kg) | Nordøstarktisk hyse (9 380 kg) | Lyr (8 349 kg)
1993010043;28;105;10547.7;0.0;2026-07-09;Nordøstarktisk torsk (5 655 kg) | Sei (4 619 kg) | Lyr (147 kg)
1993010071;3;30;4105.3;0.0;2026-03-30;Nordøstarktisk torsk (4 000 kg) | Rødspette (32 kg) | Lange (28 kg)
1993010104;21;67;9387.7;0.0;2026-07-27;Nordøstarktisk torsk (8 546 kg) | Kongekrabbe  hann- (786 kg) | Kongekrabbe  hunn- (34 kg)
1993010109;60;252;18476.8;0.0;2026-07-16;Sei (10 716 kg) | Nordøstarktisk torsk (7 748 kg) | Nordøstarktisk hyse (12 kg)
1993010150;44;523;270559.1;0.0;2026-05-29;Nordøstarktisk torsk (156 524 kg) | Sei (91 666 kg) | Nordøstarktisk hyse (17 882 kg)
1993010153;26;109;7468.3;0.0;2026-02-27;Nordøstarktisk torsk (6 806 kg) | Sei (389 kg) | Nordøstarktisk hyse (195 kg)
1993010503;8;57;9934.0;0.0;2026-07-26;Nordøstarktisk torsk (6 219 kg) | Nordøstarktisk hyse (1 595 kg) | Brosme (1 112 kg)
1993010661;11;57;10303.7;0.0;2026-07-16;Nordøstarktisk torsk (7 944 kg) | Nordøstarktisk hyse (1 001 kg) | Kongekrabbe  hann- (877 kg)
1993010672;2;6;6567.0;0.0;2026-04-06;Nordøstarktisk torsk (6 567 kg)
1993010808;64;622;43890.5;0.0;2026-08-04;Sei (16 281 kg) | Lange (7 596 kg) | Nordøstarktisk torsk (4 425 kg)
1993010858;37;189;24304.2;0.0;2026-04-22;Sei (16 476 kg) | Nordøstarktisk torsk (5 445 kg) | Nordøstarktisk hyse (1 357 kg)
1993010966;6;43;8931.4;0.0;2026-04-17;Nordøstarktisk torsk (8 925 kg) | Sei (7 kg)
1993011000;9;74;36680.3;0.0;2026-03-28;Nordøstarktisk torsk (36 473 kg) | Kveite (108 kg) | Sei (47 kg)
1993011113;30;195;10312.2;0.0;2026-08-03;Nordøstarktisk torsk (8 718 kg) | Kveite (702 kg) | Sei (606 kg)
1993011307;10;60;9999.0;0.0;2026-04-12;Nordøstarktisk torsk (9 961 kg) | Sei (34 kg) | Brosme (3 kg)
1993012439;66;145;6545.4;0.0;2026-08-04;Dypvannsreke (6 516 kg) | Breiflabb (15 kg) | Sjøkreps (14 kg)
1993012459;13;59;2949.6;0.0;2026-04-19;Nordøstarktisk torsk (2 936 kg) | Sei (11 kg) | Brosme (3 kg)
1993012732;12;76;9801.6;0.0;2026-04-13;Nordøstarktisk torsk (9 795 kg) | Sei (7 kg)
1993012760;24;82;663.5;0.0;2026-08-04;Sjøkreps (580 kg) | Slettvar (23 kg) | Breiflabb (20 kg)
1993012818;36;53;1702.0;0.0;2026-08-04;Makrell (1 513 kg) | Sjøkreps (184 kg) | Lange (5 kg)
1993012951;8;63;5450.7;0.0;2026-04-13;Nordøstarktisk torsk (5 337 kg) | Lange (97 kg) | Breiflabb (10 kg)
1994000097;18;102;7791.5;0.0;2026-04-17;Nordøstarktisk torsk (6 800 kg) | Kongekrabbe  hann- (829 kg) | Kveite (122 kg)
1994000222;34;125;24222.8;0.0;2026-08-04;Taskekrabbe  hun- (8 459 kg) | Nordøstarktisk torsk (7 792 kg) | Taskekrabbe  han- (6 349 kg)
1994000341;8;93;69543.6;0.0;2026-02-09;Norsk vårgytende sild (55 198 kg) | Nordøstarktisk torsk (14 117 kg) | Sei (66 kg)
1994000397;16;91;20571.0;0.0;2026-03-25;Nordøstarktisk torsk (20 457 kg) | Sei (106 kg) | Kveite (5 kg)
1994000454;36;376;57463.2;0.0;2026-05-29;Nordøstarktisk torsk (37 732 kg) | Blåkveite (10 915 kg) | Sei (6 442 kg)
1994000521;6;43;5309.0;0.0;2026-04-30;Nordøstarktisk torsk (4 099 kg) | Sei (1 027 kg) | Brosme (73 kg)
1994000778;10;26;5401.8;0.0;2026-04-20;Nordøstarktisk torsk (5 340 kg) | Rødspette (34 kg) | Kveite (13 kg)
1994000834;9;31;2887.3;0.0;2026-07-31;Sei (2 014 kg) | Nordøstarktisk torsk (858 kg) | Nordøstarktisk hyse (9 kg)
1994001146;31;137;1247.0;0.0;2026-08-03;Breiflabb (621 kg) | Taskekrabbe (457 kg) | Piggvar (74 kg)
1994001654;10;89;18125.3;0.0;2026-06-22;Nordøstarktisk torsk (17 059 kg) | Kongekrabbe  hann- (864 kg) | Brosme (97 kg)
1994001684;10;48;11273.0;0.0;2026-07-02;Nordøstarktisk torsk (10 274 kg) | Kongekrabbe  hann- (814 kg) | Kveite (83 kg)
1994001736;17;76;10622.7;0.0;2026-04-14;Nordøstarktisk torsk (9 734 kg) | Kongekrabbe  hann- (842 kg) | Kongekrabbe  hunn- (45 kg)
1994001840;17;93;7703.8;0.0;2026-05-19;Nordøstarktisk torsk (7 426 kg) | Sei (257 kg) | Brosme (12 kg)
1994001863;25;172;9841.5;0.0;2026-04-15;Nordøstarktisk torsk (9 714 kg) | Nordøstarktisk hyse (41 kg) | Sei (30 kg)
1994001903;27;281;74705.7;0.0;2026-03-31;Nordøstarktisk torsk (50 429 kg) | Sei (14 904 kg) | Lange (5 908 kg)
1994001992;18;153;29586.8;0.0;2026-06-13;Nordøstarktisk torsk (20 269 kg) | Blåkveite (8 822 kg) | Lange (189 kg)
1994002197;5;17;3412.4;0.0;2026-07-06;Nordøstarktisk torsk (3 255 kg) | Sei (137 kg) | Uer (vanlig) (20 kg)
1994002232;19;51;4204.8;0.0;2026-07-17;Nordøstarktisk torsk (3 242 kg) | Kongekrabbe  hann- (823 kg) | Nordøstarktisk hyse (58 kg)
1994002569;12;34;3705.5;0.0;2026-06-24;Nordøstarktisk torsk (2 742 kg) | Sei (964 kg)
1994002571;8;53;32960.7;0.0;2026-03-31;Nordøstarktisk torsk (32 792 kg) | Kveite (144 kg) | Nordøstarktisk hyse (13 kg)
1994002576;31;191;13078.5;0.0;2026-06-26;Nordøstarktisk torsk (10 081 kg) | Sei (1 923 kg) | Kongekrabbe  hann- (826 kg)
1994002604;7;67;31875.3;0.0;2026-03-27;Nordøstarktisk torsk (31 293 kg) | Kveite (256 kg) | Lange (120 kg)
1994002608;23;297;295083.8;0.0;2026-08-03;Brosme (83 549 kg) | Nordøstarktisk hyse (64 232 kg) | Lange (59 730 kg)
1994002803;7;28;6982.8;0.0;2026-04-26;Nordøstarktisk torsk (5 927 kg) | Kongekrabbe  hann- (828 kg) | Nordøstarktisk hyse (68 kg)
1994002905;14;68;7582.5;0.0;2026-08-03;Nordøstarktisk torsk (6 444 kg) | Breiflabb (725 kg) | Sei (314 kg)
1994002908;13;66;3155607.3;0.0;2026-06-13;Norsk vårgytende sild (1 936 015 kg) | Nordsjøsild (1 213 171 kg) | Sei (3 742 kg)
1994003116;5;28;5556.0;0.0;2026-03-11;Nordøstarktisk torsk (5 556 kg)
1994003167;19;115;7093.3;0.0;2026-07-31;Breiflabb (4 100 kg) | Nordøstarktisk torsk (2 261 kg) | Lange (241 kg)
1994003289;18;85;19252.0;0.0;2026-04-19;Nordøstarktisk torsk (18 526 kg) | Sei (714 kg) | Brosme (8 kg)
1994003398;25;197;16265.4;0.0;2026-07-30;Makrell (7 700 kg) | Lyr (2 514 kg) | Sei (2 332 kg)
1994003608;36;290;28647.0;0.0;2026-08-04;Nordøstarktisk torsk (13 908 kg) | Sei (8 080 kg) | Nordøstarktisk hyse (4 204 kg)
1994003687;15;136;43516.2;0.0;2026-05-29;Nordøstarktisk torsk (32 904 kg) | Blåkveite (9 703 kg) | Nordøstarktisk hyse (235 kg)
1994003756;19;58;7411.9;0.0;2026-08-03;Sei (3 370 kg) | Torsk (3 232 kg) | Lyr (685 kg)
1994003766;44;228;18177.6;0.0;2026-06-23;Sei (14 061 kg) | Breiflabb (1 271 kg) | Torsk (1 007 kg)
1994003834;7;61;44819.4;0.0;2026-06-13;Nordøstarktisk torsk (31 422 kg) | Blåkveite (12 865 kg) | Kveite (242 kg)
1994003907;15;66;137311.8;0.0;2026-06-10;Norsk vårgytende sild (113 744 kg) | Nordøstarktisk torsk (15 594 kg) | Sei (7 492 kg)
1994004003;73;74;22658.1;0.0;2026-07-28;Dypvannsreke (22 658 kg)
1994004041;15;76;13465.3;0.0;2026-02-10;Nordøstarktisk torsk (11 046 kg) | Sei (1 361 kg) | Nordøstarktisk hyse (847 kg)
1994004085;10;48;10541.6;0.0;2026-05-02;Nordøstarktisk torsk (9 356 kg) | Kongekrabbe  hann- (838 kg) | Nordøstarktisk hyse (181 kg)
1994004137;22;50;1539.6;0.0;2026-08-01;Torsk (593 kg) | Lysing (562 kg) | Hyse (152 kg)
1994004211;21;203;24980.6;0.0;2026-04-13;Nordøstarktisk torsk (24 048 kg) | Lange (351 kg) | Nordøstarktisk hyse (335 kg)
1994004224;74;230;3682.4;0.0;2026-03-30;Torsk (2 066 kg) | Hyse (925 kg) | Pigghå (223 kg)
1994004317;26;194;27760.8;0.0;2026-05-01;Nordøstarktisk torsk (19 179 kg) | Sei (4 558 kg) | Lange (1 706 kg)
1994004408;4;16;25596.0;0.0;2026-06-24;Makrell (23 048 kg) | Hestmakrell (1 800 kg) | Horngjel (345 kg)
1994004508;8;23;3036.0;0.0;2026-05-08;Nordøstarktisk torsk (2 819 kg) | Sei (217 kg)
1994004595;8;113;69132.3;0.0;2026-06-12;Nordøstarktisk hyse (40 587 kg) | Nordøstarktisk torsk (22 563 kg) | Flekksteinbit (2 527 kg)
1994004742;30;162;11740.1;0.0;2026-08-04;Sei (6 127 kg) | Torsk (1 707 kg) | Rødspette (1 481 kg)
1994004934;4;16;576.0;0.0;2026-07-24;Nordøstarktisk torsk (398 kg) | Sei (166 kg) | Kveite (11 kg)
1994004960;42;422;58312.9;0.0;2026-06-04;Nordøstarktisk torsk (34 136 kg) | Blåkveite (9 811 kg) | Sei (7 992 kg)
1994005060;16;89;13013.6;0.0;2026-07-04;Nordøstarktisk torsk (9 385 kg) | Sei (1 928 kg) | Kongekrabbe  hann- (865 kg)
1994005063;24;165;15705.8;0.0;2026-08-04;Nordøstarktisk torsk (9 897 kg) | Kongekrabbe  hann- (3 918 kg) | Kongekrabbe  hunn- (1 774 kg)
1994005126;20;138;45201.8;0.0;2026-06-29;Nordøstarktisk torsk (32 239 kg) | Blåkveite (9 749 kg) | Sei (1 812 kg)
1994005250;11;92;14261.0;0.0;2026-04-20;Nordøstarktisk torsk (11 704 kg) | Sei (1 820 kg) | Nordøstarktisk hyse (282 kg)
1994005255;19;141;4487.6;0.0;2026-04-21;Nordøstarktisk torsk (3 675 kg) | Sei (329 kg) | Nordøstarktisk hyse (141 kg)
1994005377;18;72;10157.0;0.0;2026-07-14;Nordøstarktisk torsk (8 613 kg) | Kongekrabbe  hann- (831 kg) | Sei (628 kg)
1994005415;14;109;18133.9;0.0;2026-03-15;Nordøstarktisk torsk (17 934 kg) | Sei (195 kg) | Brosme (5 kg)
1994005512;38;365;69165.0;0.0;2026-04-21;Nordøstarktisk torsk (41 898 kg) | Sei (22 622 kg) | Lange (1 290 kg)
1994005585;26;134;60523.0;0.0;2026-06-28;Nordøstarktisk torsk (35 297 kg) | Blåkveite (11 013 kg) | Sei (8 377 kg)
1994005619;4;11;582.0;0.0;2026-06-19;Nordøstarktisk hyse (163 kg) | Nordøstarktisk torsk (141 kg) | Sei (136 kg)
1994005878;9;49;17398.0;0.0;2026-03-16;Nordøstarktisk torsk (17 398 kg)
1994005894;107;164;10309.3;0.0;2026-07-31;Nordøstarktisk torsk (6 490 kg) | Kongekrabbe  hann- (3 124 kg) | Sei (441 kg)
1994005962;17;138;32960.4;0.0;2026-04-28;Nordøstarktisk torsk (18 461 kg) | Norsk vårgytende sild (9 590 kg) | Sei (1 467 kg)
1994005976;11;85;30647.0;0.0;2026-04-13;Nordøstarktisk torsk (30 324 kg) | Sei (114 kg) | Lange (66 kg)
1994006025;39;236;32716.9;0.0;2026-06-06;Nordøstarktisk torsk (16 448 kg) | Blåkveite (9 825 kg) | Sei (4 325 kg)
1994006040;56;418;106288.4;0.0;2026-08-04;Nordøstarktisk hyse (54 071 kg) | Nordøstarktisk torsk (36 752 kg) | Sei (10 281 kg)
1994006129;20;66;5899.9;0.0;2026-07-08;Sei (4 826 kg) | Nordøstarktisk torsk (1 069 kg) | Brosme (3 kg)
1994006227;22;85;12974.8;0.0;2026-06-16;Sei (11 705 kg) | Uer (vanlig) (514 kg) | Nordøstarktisk torsk (334 kg)
1994006239;20;79;11049.3;0.0;2026-04-17;Nordøstarktisk torsk (10 569 kg) | Sei (441 kg) | Lange (14 kg)
1994006255;7;34;2516.0;0.0;2026-07-30;Nordøstarktisk torsk (2 341 kg) | Kongekrabbe  hann- (132 kg) | Sei (26 kg)
1994006403;22;93;8782.3;0.0;2026-04-17;Nordøstarktisk torsk (7 670 kg) | Sei (810 kg) | Nordøstarktisk hyse (182 kg)
1994006450;50;236;42857.3;0.0;2026-07-31;Sei (27 100 kg) | Nordøstarktisk torsk (14 991 kg) | Uer (vanlig) (691 kg)
1994006473;18;94;18891.8;0.0;2026-05-06;Nordøstarktisk torsk (18 682 kg) | Sei (209 kg)
1994006696;23;186;201272.6;0.0;2026-07-03;Norsk vårgytende sild (111 930 kg) | Sei (38 585 kg) | Hestmakrell (29 327 kg)
1994006699;3;14;720.8;0.0;2026-05-27;Nordøstarktisk torsk (476 kg) | Sei (214 kg) | Nordøstarktisk hyse (21 kg)
1994007068;31;164;30254.9;0.0;2026-04-25;Nordøstarktisk torsk (29 456 kg) | Sei (783 kg) | Kveite (13 kg)
1994007122;14;136;12199.4;0.0;2026-08-02;Nordøstarktisk torsk (5 071 kg) | Nordøstarktisk hyse (2 001 kg) | Brosme (1 621 kg)
1994007316;36;375;49806.2;0.0;2026-06-18;Lange (11 774 kg) | Blåkveite (9 971 kg) | Uer (vanlig) (8 272 kg)
1994007407;21;135;219092.0;0.0;2026-06-16;Norsk vårgytende sild (165 105 kg) | Nordøstarktisk torsk (32 697 kg) | Blåkveite (12 048 kg)
1994007423;30;305;69238.2;0.0;2026-08-04;Nordøstarktisk hyse (33 537 kg) | Blåkveite (9 915 kg) | Nordøstarktisk torsk (9 638 kg)
1994007575;86;122;36610.1;0.0;2026-07-30;Nordøstarktisk torsk (18 633 kg) | Dypvannsreke (17 299 kg) | Lange (412 kg)
1994007583;11;88;23143.0;0.0;2026-07-27;Nordøstarktisk torsk (10 583 kg) | Blåkveite (9 536 kg) | Nordøstarktisk hyse (1 364 kg)
1994007732;38;306;20300.1;0.0;2026-03-31;Sei (6 441 kg) | Nordøstarktisk torsk (5 741 kg) | Nordøstarktisk hyse (3 674 kg)
1994008065;6;55;3669.2;0.0;2026-04-15;Nordøstarktisk torsk (3 438 kg) | Sei (90 kg) | Rødspette (64 kg)
1994008117;20;20;5265.0;0.0;2026-07-16;Dypvannsreke (5 265 kg)
1994008118;28;249;17316.8;0.0;2026-08-03;Sei (6 877 kg) | Nordøstarktisk hyse (4 919 kg) | Nordøstarktisk torsk (3 571 kg)
1994008138;27;117;15553.2;0.0;2026-07-21;Sei (7 035 kg) | Nordøstarktisk torsk (6 509 kg) | Kveite (1 022 kg)
1994008174;66;209;6000.0;0.0;2026-08-04;Sei (3 545 kg) | Nordøstarktisk torsk (1 392 kg) | Uer (vanlig) (935 kg)
1994008188;27;41;11565.0;0.0;2026-07-27;Sei (6 620 kg) | Torsk (4 396 kg) | Lange (549 kg)
1994008209;45;253;47855.1;0.0;2026-08-04;Sei (18 472 kg) | Nordøstarktisk torsk (15 001 kg) | Blåkveite (9 692 kg)
1994008299;34;366;124262.7;0.0;2026-06-27;Nordøstarktisk torsk (51 166 kg) | Sei (33 398 kg) | Lange (12 916 kg)
1994008432;34;68;19708.0;0.0;2026-07-07;Taskekrabbe (19 497 kg) | Taskekrabbe  han- (211 kg)
1994008448;11;92;34645.0;0.0;2026-03-16;Nordøstarktisk torsk (34 400 kg) | Sei (123 kg) | Nordøstarktisk hyse (107 kg)
1994008641;1;7;98.0;0.0;2026-04-07;Nordøstarktisk torsk (55 kg) | Sei (15 kg) | Nordøstarktisk hyse (12 kg)
1994008721;29;161;14512.1;0.0;2026-08-04;Makrell (9 900 kg) | Breiflabb (1 852 kg) | Brosme (947 kg)
1994008758;27;208;97863.0;0.0;2026-03-30;Nordøstarktisk torsk (79 924 kg) | Sei (15 658 kg) | Nordøstarktisk hyse (720 kg)
1994008805;5;21;1024.2;0.0;2026-07-17;Torsk (529 kg) | Rødspette (281 kg) | Annen skate og rokke (69 kg)
1994009042;11;73;9767.3;0.0;2026-07-29;Nordøstarktisk torsk (9 300 kg) | Kongekrabbe  hann- (263 kg) | Rødspette (133 kg)
1994009134;60;378;29349.9;0.0;2026-07-09;Sei (16 766 kg) | Nordøstarktisk torsk (8 864 kg) | Nordøstarktisk hyse (1 857 kg)
1994009208;7;43;2724.2;0.0;2026-07-31;Nordøstarktisk torsk (1 755 kg) | Kongekrabbe  hann- (421 kg) | Nordøstarktisk hyse (373 kg)
1994009409;21;85;8777.1;0.0;2026-05-23;Nordøstarktisk torsk (7 561 kg) | Kongekrabbe  hann- (814 kg) | Brosme (139 kg)
1994009490;11;106;40263.9;0.0;2026-04-04;Nordøstarktisk torsk (40 040 kg) | Lange (141 kg) | Uer (vanlig) (27 kg)
1994009712;9;49;9413.5;0.0;2026-07-23;Nordøstarktisk torsk (7 984 kg) | Kongekrabbe  hann- (842 kg) | Brosme (194 kg)
1994009909;15;111;39656.9;0.0;2026-06-24;Nordøstarktisk torsk (22 590 kg) | Blåkveite (13 200 kg) | Brosme (2 409 kg)
1994009991;10;85;12093.4;0.0;2026-04-16;Nordøstarktisk torsk (11 903 kg) | Kveite (119 kg) | Sei (53 kg)
1994010184;37;241;17103.5;0.0;2026-07-17;Nordøstarktisk torsk (11 507 kg) | Sei (3 902 kg) | Kongekrabbe  hann- (1 026 kg)
1994010251;13;94;45309.4;0.0;2026-06-20;Nordøstarktisk hyse (19 063 kg) | Blåkveite (10 894 kg) | Nordøstarktisk torsk (9 641 kg)
1994010267;8;22;5904.6;0.0;2026-04-14;Nordøstarktisk torsk (5 533 kg) | Sei (372 kg)
1994010358;18;173;92641.5;0.0;2026-05-29;Nordøstarktisk torsk (38 470 kg) | Nordøstarktisk hyse (27 367 kg) | Brosme (10 782 kg)
1994010516;19;165;32705.2;0.0;2026-03-27;Nordøstarktisk torsk (17 885 kg) | Sei (12 928 kg) | Lange (727 kg)
1994010633;32;223;74845.1;0.0;2026-06-18;Nordøstarktisk torsk (39 408 kg) | Nordøstarktisk hyse (16 784 kg) | Blåkveite (10 792 kg)
1994010738;25;167;32858.1;0.0;2026-03-27;Nordøstarktisk torsk (32 318 kg) | Nordøstarktisk hyse (177 kg) | Breiflabb (134 kg)
1994010968;23;139;43303.2;0.0;2026-06-13;Nordøstarktisk torsk (29 619 kg) | Blåkveite (10 835 kg) | Sei (2 403 kg)
1994011036;19;93;10880.8;0.0;2026-07-15;Nordøstarktisk torsk (9 770 kg) | Kongekrabbe  hann- (828 kg) | Nordøstarktisk hyse (115 kg)
1994011514;17;67;8204.5;0.0;2026-03-28;Nordøstarktisk torsk (7 286 kg) | Nordøstarktisk hyse (764 kg) | Rødspette (85 kg)
1994011782;16;128;22478.0;0.0;2026-04-18;Nordøstarktisk torsk (22 228 kg) | Nordøstarktisk hyse (183 kg) | Sei (27 kg)
1994011914;9;53;9720.0;0.0;2026-06-02;Nordøstarktisk torsk (8 354 kg) | Brosme (1 026 kg) | Nordøstarktisk hyse (266 kg)
1994012241;4;27;6372.7;0.0;2026-03-28;Nordøstarktisk torsk (6 326 kg) | Sei (36 kg) | Uer (vanlig) (10 kg)
1994012392;23;105;9263.5;0.0;2026-07-23;Nordøstarktisk torsk (8 327 kg) | Kongekrabbe  hann- (804 kg) | Nordøstarktisk hyse (65 kg)
