insight_id,insight_title,doc_id,doc_title,source,rank,confidence,decision
ins-111,Regulatorisk tidslinje 2024-2026 — 8 hoeydepunkter for dagligvarepolitikk,cmmxa66w6004hty0dcgj711xu,Funksjonelt og regnskapsmessig skille,Report,18.000000715255737,high,
ins-111,Regulatorisk tidslinje 2024-2026 — 8 hoeydepunkter for dagligvarepolitikk,cmmpax3dg0008u10d0422hpen,Markedskonsentrasjon i Skandinavia,Thesis,18.000000715255737,high,
ins-111,Regulatorisk tidslinje 2024-2026 — 8 hoeydepunkter for dagligvarepolitikk,cmmv9nxqu0010w70dt7pvs4y7,Navigating a Transformative Governance Maze,Thesis,18.000000715255737,high,
ins-111,Regulatorisk tidslinje 2024-2026 — 8 hoeydepunkter for dagligvarepolitikk,cmp11sfly000bzq0d14bxlvad,Iceland country profile - control system for organic production,Document,14.700000762939453,medium,
ins-111,Regulatorisk tidslinje 2024-2026 — 8 hoeydepunkter for dagligvarepolitikk,cmmpax3hr001mu10d7f71d6va,"NOU-er, Stortingsdokumenter og Juridiske Kilder",Document,12.90000057220459,medium,
ins-111,Regulatorisk tidslinje 2024-2026 — 8 hoeydepunkter for dagligvarepolitikk,cmmpax3ox002hu10dhx3hp9mg,Regulatorisk og politisk kartlegging: Nordiske matsystemer,Document,10.300000190734863,medium,
ins-111,Regulatorisk tidslinje 2024-2026 — 8 hoeydepunkter for dagligvarepolitikk,cmnyng110000yd50dvuprio2f,PDF-gjennomgang: Offentlige rapporter og utredninger,Document,9.90000057220459,medium,
ins-111,Regulatorisk tidslinje 2024-2026 — 8 hoeydepunkter for dagligvarepolitikk,cmmv9nxz70049w70dzuorewp5,"Prioritert masterlogg: Offentlige rapporter om matsystemer, dagligvaremakt, selvforsyning og matsikkerhet (2010–2026)",Document,9.700000762939453,medium,
ins-111,Regulatorisk tidslinje 2024-2026 — 8 hoeydepunkter for dagligvarepolitikk,cmo7gxgri008l060dhkw8m6m3,"Framstillinger av mat, makt og beredskap i norsk offentlighet",Document,8.40000057220459,medium,
ins-111,Regulatorisk tidslinje 2024-2026 — 8 hoeydepunkter for dagligvarepolitikk,cmmpax3d00005u10dtuh0ykh7,Sentralt Kilderegister: Food Systems 2026,Document,8.40000057220459,medium,
ins-111,Regulatorisk tidslinje 2024-2026 — 8 hoeydepunkter for dagligvarepolitikk,cmo87ffd7001lq30dfmstvw66,"Framstillinger av mat, makt og beredskap i norsk offentlighet",Document,7.500000476837158,low,
ins-112,STROBE+GRADE-ramverk for FS2026 evidensregister,cmmv9nxyo0045w70dai9qqd11,"Food Access, Food Deserts og Lokal HHI: Metoder, Kilder og Datasett for Nordisk og Komparativ Analyse",Document,10.800000190734863,medium,
ins-112,STROBE+GRADE-ramverk for FS2026 evidensregister,cmmxa66ma003sty0dvqa38351,Salling Group Annual Report 2024 — Every Day Better,Report,6.000000238418579,low,
ins-112,STROBE+GRADE-ramverk for FS2026 evidensregister,cmmpax3e5000gu10dt9q0g64e,Restrictive covenants in the Norwegian grocery market: an empirical study,Thesis,6.000000238418579,low,
ins-112,STROBE+GRADE-ramverk for FS2026 evidensregister,cmmv9nxty002gw70dk75k3wxf,Offentlig rapportlogg — matsektor,Report,6.000000238418579,low,
ins-112,STROBE+GRADE-ramverk for FS2026 evidensregister,cmmxa66ab003dty0dbcrezadr,SIFO: Lojalitetsprogrammer og prisdata,Report,6.000000238418579,low,
ins-112,STROBE+GRADE-ramverk for FS2026 evidensregister,cmmxa66s70048ty0dm7tpib23,Dagligvaretilsynet — Årsrapport 2022,Report,6.000000238418579,low,
ins-112,STROBE+GRADE-ramverk for FS2026 evidensregister,cmn7lfle20034fy0dc9vqxsim,Food Loss and Waste in the Fresh Potato Supply Chain of Denmark,Thesis,6.000000238418579,low,
ins-112,STROBE+GRADE-ramverk for FS2026 evidensregister,cmp11sfie0003zq0dcan4hfzw,Statistik over okologiske jordbrugsbedrifter 2024,Document,4.800000190734863,low,
ins-112,STROBE+GRADE-ramverk for FS2026 evidensregister,cmmv9nxvj0035w70dshvyurym,Nordisk aktoerkart — Perplexity-kartlegging mars 2026,Document,4.5,low,
ins-112,STROBE+GRADE-ramverk for FS2026 evidensregister,cmmpax3tk002su10deelzv6fp,Kryssegment Verdikjedeanalyse: Maktkonsentrasjon og Systemrisiko i Nordiske Matsystemer,Document,3.3000001907348633,low,
ins-112,STROBE+GRADE-ramverk for FS2026 evidensregister,cmo87ffcs001iq30d69cuz264,Evidensnotat for Food Systems 2026,Document,3,low,
ins-112,STROBE+GRADE-ramverk for FS2026 evidensregister,cmo7gxgor0081060dd1v9gdil,Evidensnotat for Food Systems 2026,Document,3,low,
ins-112,STROBE+GRADE-ramverk for FS2026 evidensregister,cmo7gxgr6008j060dz02s7rxc,Evidensnotat for Food Systems 2026,Document,3,low,
ins-112,STROBE+GRADE-ramverk for FS2026 evidensregister,cmn7lfl820015fy0d6zxvajh1,Sammendrag: Fransk matsuverenitet og beskyttelse av nasjonal matidentitet,Document,1.8000000715255737,low,
ins-113,"Norges sirkulaer matinnovasjon: biogass, tare, plantebasert, CSA — fem laererike case",cmmpax3i2001pu10dyrnjc98w,Sirkularitet i nordisk mat — dypanalyse,Report,24.000000953674316,high,
ins-113,"Norges sirkulaer matinnovasjon: biogass, tare, plantebasert, CSA — fem laererike case",cmnyng2ib00cjd50drkx3t216,Biogas production from food waste via co-digestion and digestion,Report,18.000000715255737,high,
ins-113,"Norges sirkulaer matinnovasjon: biogass, tare, plantebasert, CSA — fem laererike case",cmo87fgt200b4q30da5lqnryg,Kartlegg alle biogassanlegg i Norden som bruker matavfall som substrat:,Document,15.100000381469727,high,
ins-113,"Norges sirkulaer matinnovasjon: biogass, tare, plantebasert, CSA — fem laererike case",cmn56a5bu000c3b0dhnhk77jy,Sektoranalyse: Mat og biomasse (Circular Cities),Document,12.300000190734863,medium,
ins-113,"Norges sirkulaer matinnovasjon: biogass, tare, plantebasert, CSA — fem laererike case",cmmv9nxpj000dw70dnnwvstxl,Supermarket food waste: Prevention and management,Thesis,12.000000476837158,medium,
ins-113,"Norges sirkulaer matinnovasjon: biogass, tare, plantebasert, CSA — fem laererike case",cmmxa66c8003ity0dxapa50x8,Bærekraft i ASKO 2024,Report,12.000000476837158,medium,
ins-113,"Norges sirkulaer matinnovasjon: biogass, tare, plantebasert, CSA — fem laererike case",cmn5ibvuj008c1i0dqtpb1xbg,A2. Mat og biomasse (Food & Biomass),Document,11.700000762939453,medium,
ins-113,"Norges sirkulaer matinnovasjon: biogass, tare, plantebasert, CSA — fem laererike case",cmmpax3i2001pu10dyrnjc98w,"Dypforskning: Sirkulære Matsystemer, Biogass og Ressursgjenvinning i Norden",Document,11.5,medium,
ins-113,"Norges sirkulaer matinnovasjon: biogass, tare, plantebasert, CSA — fem laererike case",cmo87fi3000jiq30dsdt4nyjc,"Jeg leter etter de ledende nordiske biorest-/kompost-innovatørene som jobber utenfor de store avfallskonsernene (Renova, Lindum, ROAF, Fosen, BIR). Spesielt interessant er små aktører som har utviklet unike teknologier/løsninger.",Document,11.40000057220459,medium,
ins-113,"Norges sirkulaer matinnovasjon: biogass, tare, plantebasert, CSA — fem laererike case",cmo87fgo300ahq30dh0699js4,Kartlegg matavfallsinnsamling i alle nordiske hovedsteder og storbyregioner:,Document,10.200000762939453,medium,
ins-113,"Norges sirkulaer matinnovasjon: biogass, tare, plantebasert, CSA — fem laererike case",cmn5ibu8b000e1i0dct0a0k6p,Nordisk sirkularitet — komparativ analyse,Document,8.700000762939453,medium,
ins-113,"Norges sirkulaer matinnovasjon: biogass, tare, plantebasert, CSA — fem laererike case",cmo87fgjt009vq30dv3mcrgm3,"Lag en fullstendig matrise som operasjonaliserer R9-stigen (R0 Refuse → R9 Recover) spesifikt for matsystemer, med:",Document,8.700000762939453,medium,
ins-113,"Norges sirkulaer matinnovasjon: biogass, tare, plantebasert, CSA — fem laererike case",cmnyng2fj00ccd50d84918nq6,Waste-to-nutrition: a review of current and emerging conversion pathways,Report,6.000000238418579,low,
ins-113,"Norges sirkulaer matinnovasjon: biogass, tare, plantebasert, CSA — fem laererike case",cmmv9nxpa0009w70df8kr6hmc,Prevention and valorisation of surplus bread,Thesis,6.000000238418579,low,
ins-113,"Norges sirkulaer matinnovasjon: biogass, tare, plantebasert, CSA — fem laererike case",cmmv9nxu4002jw70dswu4pwwy,Sirkulaer okonomi i matsystemer — definisjoner,Report,6.000000238418579,low,
ins-115,Norsk 30%-klimavekt i offentlige innkjoep fra 1. januar 2024,cmn7lfldr0030fy0dkg2x7qst,Matpolitikk i Norge — fremdeles norsk? Norsk forvaltnings arbeid med politikkutvikling innenfor EOS,Thesis,62.00000286102295,high,
ins-115,Norsk 30%-klimavekt i offentlige innkjoep fra 1. januar 2024,cmmpax3gj0017u10deqydrmrp,EUDR og norsk dagligvare,Report,44.000000953674316,high,
ins-115,Norsk 30%-klimavekt i offentlige innkjoep fra 1. januar 2024,cmmxa66wg004ity0drgitszkj,NIBIO: Norsk selvforsyningsgrad 2026,Report,38.00000190734863,high,
ins-115,Norsk 30%-klimavekt i offentlige innkjoep fra 1. januar 2024,cmn7lflfh003sfy0d1mz0y95x,Mot et baerekraftig norsk matsystem: Effekt pa selvforsyningsgrad og norsk jordbruk ved redusert konsum av kjott,Thesis,32.00000047683716,high,
ins-115,Norsk 30%-klimavekt i offentlige innkjoep fra 1. januar 2024,cmmpax3e2000fu10drds5fmwk,Uniform Pricing in Norwegian Grocery Retail,Thesis,22.000000476837158,high,
ins-115,Norsk 30%-klimavekt i offentlige innkjoep fra 1. januar 2024,cmoh2g9av0056n60ditfesxc5,Scenarioanalyse av norsk jordbruk i 2050 med vekt på forholdet mellom kosthold utslipp import og matproduksjon,Report,20,high,
ins-115,Norsk 30%-klimavekt i offentlige innkjoep fra 1. januar 2024,cmn7lfla0001pfy0d1c2qldtc,Gar det att oka graden av sjalvforsorjning? Svensk notkotts- och spannmalsproduktion,Thesis,18.000000715255737,high,
ins-115,Norsk 30%-klimavekt i offentlige innkjoep fra 1. januar 2024,cmnyng2f300cbd50drtdc2tp9,Unlocking bacterial potential to reduce farmland N2O emissions,Report,18.000000715255737,high,
ins-115,Norsk 30%-klimavekt i offentlige innkjoep fra 1. januar 2024,cmmxa66jf003oty0drnkzsson,Kesko Annual Report 2024,Report,18.000000715255737,high,
ins-115,Norsk 30%-klimavekt i offentlige innkjoep fra 1. januar 2024,cmmpax3ej000lu10dexppjdhp,ICAs fall i Norge,Thesis,18.000000715255737,high,
ins-115,Norsk 30%-klimavekt i offentlige innkjoep fra 1. januar 2024,cmmxa66620033ty0d49joui46,Markedskonsentrasjon i Skandinavia,Document,16.5,high,
ins-115,Norsk 30%-klimavekt i offentlige innkjoep fra 1. januar 2024,cmmv9nxzd004aw70d4wwxcc5l,"Nordisk sjømatfôr: Råvareopprinnelse, importavhengighet og globale sårbarheter",Document,16.200000762939453,high,
ins-115,Norsk 30%-klimavekt i offentlige innkjoep fra 1. januar 2024,cmmv9nxz70049w70dzuorewp5,"Prioritert masterlogg: Offentlige rapporter om matsystemer, dagligvaremakt, selvforsyning og matsikkerhet (2010–2026)",Document,15.000000953674316,high,
ins-115,Norsk 30%-klimavekt i offentlige innkjoep fra 1. januar 2024,cmp11sfh50001zq0d0xllhueq,Produksjon av okologiske jordbruksvarer 2025,Document,14.100000381469727,medium,
ins-115,Norsk 30%-klimavekt i offentlige innkjoep fra 1. januar 2024,cmmpax3d00005u10dtuh0ykh7,Sentralt Kilderegister: Food Systems 2026,Document,13.800000190734863,medium,
ins-115,Norsk 30%-klimavekt i offentlige innkjoep fra 1. januar 2024,cmnyng110000yd50dvuprio2f,PDF-gjennomgang: Offentlige rapporter og utredninger,Document,12.90000057220459,medium,
ins-115,Norsk 30%-klimavekt i offentlige innkjoep fra 1. januar 2024,cmn7lfl4d0004fy0d8rbhfxsd,Research Corpus Audit -- Food Systems 2026,Document,12,medium,
ins-115,Norsk 30%-klimavekt i offentlige innkjoep fra 1. januar 2024,cmmxgxphj005nm70dis7i18u5,Landbruk Arena transkripsjoner med lokal ASR,Document,12,medium,
ins-116,Under-rapportering er hovedeffekten — ikke lav lovbruddssats,cmmxa66xe004kty0ddzcbb7oh,NOU 2013:6 God handelsskikk i dagligvarekjeden,Report,50,high,
ins-116,Under-rapportering er hovedeffekten — ikke lav lovbruddssats,cmmxa66sl0049ty0d8stlkub2,Dagligvaretilsynet — Årsrapport 2023,Report,48.00000190734863,high,
ins-116,Under-rapportering er hovedeffekten — ikke lav lovbruddssats,cmmxa66s70048ty0dm7tpib23,Dagligvaretilsynet — Årsrapport 2022,Report,30,high,
ins-116,Under-rapportering er hovedeffekten — ikke lav lovbruddssats,cmmpax3g00011u10d44ct6aib,DLF leverandorposisjoner 2025,Report,28.000001907348633,high,
ins-116,Under-rapportering er hovedeffekten — ikke lav lovbruddssats,cmmxa66rr0047ty0dlswjzkzz,Dagligvaretilsynet — Årsrapport 2021,Report,18.000000715255737,high,
ins-116,Under-rapportering er hovedeffekten — ikke lav lovbruddssats,cmo7gxgpu0088060d09vdm923,"Makt, fryktkultur og svak enforcement i norsk og nordisk dagligvare",Document,14.700000762939453,medium,
ins-116,Under-rapportering er hovedeffekten — ikke lav lovbruddssats,cmp11sfly000bzq0d14bxlvad,Iceland country profile - control system for organic production,Document,14.700000762939453,medium,
ins-116,Under-rapportering er hovedeffekten — ikke lav lovbruddssats,cmo87ffdn001pq30dgm25r9lk,"Makt, fryktkultur og svak enforcement i norsk og nordisk dagligvare",Document,14.700000762939453,medium,
ins-116,Under-rapportering er hovedeffekten — ikke lav lovbruddssats,cmo7gxgrn008m060dmzwz2kkc,"Makt, fryktkultur og svak enforcement i norsk og nordisk dagligvare",Document,13.800000190734863,medium,
ins-116,Under-rapportering er hovedeffekten — ikke lav lovbruddssats,cmmpax3hr001mu10d7f71d6va,"NOU-er, Stortingsdokumenter og Juridiske Kilder",Document,11.100000381469727,medium,
ins-116,Under-rapportering er hovedeffekten — ikke lav lovbruddssats,cmmv9nxys0046w70dov6it3a9,Nordisk Dagligvaremarked: Markedsstruktur og Validering 2024–2026,Document,10.300000190734863,medium,
ins-116,Under-rapportering er hovedeffekten — ikke lav lovbruddssats,cmmpax3dw000du10dqqlrl0i5,Consumer-owned retail cooperative in duopoly with horizontally differentiated goods,Thesis,10,medium,
ins-116,Under-rapportering er hovedeffekten — ikke lav lovbruddssats,cmmxa66620033ty0d49joui46,Markedskonsentrasjon i Skandinavia,Document,9.600000381469727,medium,
ins-116,Under-rapportering er hovedeffekten — ikke lav lovbruddssats,cmmpax3d00005u10dtuh0ykh7,Sentralt Kilderegister: Food Systems 2026,Document,9,medium,
ins-116,Under-rapportering er hovedeffekten — ikke lav lovbruddssats,cmmpax3dy000eu10dg93dsm4m,Importvernets pavirkning pa konsentrasjonen i leverandorleddet,Thesis,6.000000238418579,low,
ins-116,Under-rapportering er hovedeffekten — ikke lav lovbruddssats,cmn7lfldg002yfy0dp7zadxu4,Kan et forbud mot prisdiskriminering fremme etablering av nettaktorer i dagligvaremarkedet?,Thesis,6.000000238418579,low,
ins-116,Under-rapportering er hovedeffekten — ikke lav lovbruddssats,cmn7lfldr0030fy0dkg2x7qst,Matpolitikk i Norge — fremdeles norsk? Norsk forvaltnings arbeid med politikkutvikling innenfor EOS,Thesis,6.000000238418579,low,
ins-116,Under-rapportering er hovedeffekten — ikke lav lovbruddssats,cmmv9nxpd000aw70db2ot0dc0,Food waste in Reykjavik — comparison 2015 vs 2018,Thesis,6.000000238418579,low,
ins-117,"Tre motorer for faktisk endring: etterspoersel, operasjon, finansiering",cmmxa66620033ty0d49joui46,Markedskonsentrasjon i Skandinavia,Document,41.400001525878906,high,
ins-117,"Tre motorer for faktisk endring: etterspoersel, operasjon, finansiering",cmoh2g8g9003ln60d1luiwjr1,Policy tools for sustainable and healthy eating,Report,32.00000047683716,high,
ins-117,"Tre motorer for faktisk endring: etterspoersel, operasjon, finansiering",cmmpax3ej000lu10dexppjdhp,ICAs fall i Norge,Thesis,30,high,
ins-117,"Tre motorer for faktisk endring: etterspoersel, operasjon, finansiering",cmmpax3fv000zu10dq6gkxijr,ASKO — Infrastruktur og Logistikkmakt,Report,24.000000953674316,high,
ins-117,"Tre motorer for faktisk endring: etterspoersel, operasjon, finansiering",cmmxa66ng003wty0dlfdpgu2b,Food2030 — Government Report on Food Policy: Finland feeds us and the world,Report,22.000000476837158,high,
ins-117,"Tre motorer for faktisk endring: etterspoersel, operasjon, finansiering",cmmpax3ee000ju10deoz7hzrs,Hvorfor mislyktes Lidl med a etablere seg pa det norske markedet?,Thesis,22.000000476837158,high,
ins-117,"Tre motorer for faktisk endring: etterspoersel, operasjon, finansiering",cmoh2g6lc000bn60dmnnbqar9,fretheimrodnova etableringshindringer var 2020 isf mro 2,Report,18.000000715255737,high,
ins-117,"Tre motorer for faktisk endring: etterspoersel, operasjon, finansiering",cmoh2g6nu000hn60df51uiqcu,Paivittaistavarakauppa ry 2024 EN,Report,18.000000715255737,high,
ins-117,"Tre motorer for faktisk endring: etterspoersel, operasjon, finansiering",cmo87ffd2001kq30dr57jdi3c,Nordiske og internasjonale benchmark-case for matsystemomstilling,Document,15.40000057220459,high,
ins-117,"Tre motorer for faktisk endring: etterspoersel, operasjon, finansiering",cmo7gxgox0083060dg9rbv56k,Nordiske og internasjonale benchmark-case for matsystemomstilling,Document,15.40000057220459,high,
ins-117,"Tre motorer for faktisk endring: etterspoersel, operasjon, finansiering",cmo7gxgsc008q060ddk0uz6og,Nordiske og internasjonale benchmark-case for matsystemomstilling,Document,14.800000190734863,medium,
ins-117,"Tre motorer for faktisk endring: etterspoersel, operasjon, finansiering",cmo7gxgp50085060dxoohsr0p,Nordiske dagligvarecase som mislyktes og hva de avslører om etableringsbarrierer,Document,12.300000190734863,medium,
ins-117,"Tre motorer for faktisk endring: etterspoersel, operasjon, finansiering",cmo87ffdc001mq30d4b0hr65l,Nordiske dagligvarecase som mislyktes og hva de avslører om etableringsbarrierer,Document,12.300000190734863,medium,
ins-117,"Tre motorer for faktisk endring: etterspoersel, operasjon, finansiering",cmn7lflcw002qfy0dy4j0xsx9,Assessment of Grocery eCommerce in Scandinavia,Thesis,12.000000476837158,medium,
ins-117,"Tre motorer for faktisk endring: etterspoersel, operasjon, finansiering",cmmv9nxpf000bw70da4efmfvs,Market's imperfections — Building a concerned market for food waste,Thesis,12.000000476837158,medium,
ins-117,"Tre motorer for faktisk endring: etterspoersel, operasjon, finansiering",cmmxa66bt003hty0dqwtdli3t,On Vertical Restraints: Essays in Industrial Organzation,Thesis,12.000000476837158,medium,
ins-117,"Tre motorer for faktisk endring: etterspoersel, operasjon, finansiering",cmo7gxgs7008p060ddbuodkq0,Nordiske dagligvarecase som mislyktes og hva de avslører om etableringsbarrierer,Document,11.100000381469727,medium,
ins-117,"Tre motorer for faktisk endring: etterspoersel, operasjon, finansiering",cmmv9ny04004mw70d4mf5vlop,Perplexity-masterliste: Food Systems 2026,Document,10.200000762939453,medium,
ins-12,Nordisk gardskonsolidering: 62% faerre bruk i Norge siden 1989,cmmxa66oq003zty0dhw4emg34,Salling Group / Coop Danmark-oppkjop,Report,62.00000286102295,high,
ins-12,Nordisk gardskonsolidering: 62% faerre bruk i Norge siden 1989,cmmxa66ma003sty0dvqa38351,Salling Group Annual Report 2024 — Every Day Better,Report,60,high,
ins-12,Nordisk gardskonsolidering: 62% faerre bruk i Norge siden 1989,cmmpax3i2001pu10dyrnjc98w,Sirkularitet i nordisk mat — dypanalyse,Report,44.000000953674316,high,
ins-12,Nordisk gardskonsolidering: 62% faerre bruk i Norge siden 1989,cmmxa66g4003mty0dl3iidwm5,Hagar plc — Management Report 2024/25 and Q4 Results,Report,42.00000286102295,high,
ins-12,Nordisk gardskonsolidering: 62% faerre bruk i Norge siden 1989,cmmxa66jf003oty0drnkzsson,Kesko Annual Report 2024,Report,42.00000286102295,high,
ins-12,Nordisk gardskonsolidering: 62% faerre bruk i Norge siden 1989,cmmxa66620033ty0d49joui46,Markedskonsentrasjon i Skandinavia,Document,36.900001525878906,high,
ins-12,Nordisk gardskonsolidering: 62% faerre bruk i Norge siden 1989,cmmpax3dq000bu10do4j2krnq,Analyse af Salling Group A/S og Coop Danmark A/S,Thesis,34.000000953674316,high,
ins-12,Nordisk gardskonsolidering: 62% faerre bruk i Norge siden 1989,cmn7lflc8002gfy0dcl4adf21,Rema 1000: Nokkelen til succes pa det danske detailmarked,Thesis,30,high,
ins-12,Nordisk gardskonsolidering: 62% faerre bruk i Norge siden 1989,cmo87fi8l00kiq30dv4w4v2xn,Perplexity Promptpack — Møte 7 (20.04.2026),Document,28.200000762939453,high,
ins-12,Nordisk gardskonsolidering: 62% faerre bruk i Norge siden 1989,cmn7lfl4d0004fy0d8rbhfxsd,Research Corpus Audit -- Food Systems 2026,Document,27.600000381469727,high,
ins-12,Nordisk gardskonsolidering: 62% faerre bruk i Norge siden 1989,cmo87ff59000aq30dug05vwd4,Research Corpus Audit -- Food Systems 2026,Document,27.600000381469727,high,
ins-12,Nordisk gardskonsolidering: 62% faerre bruk i Norge siden 1989,cmmpax3t4002ou10dled3hd5b,Matsvinn og sirkulaer okonomi i matsystemet: Nordisk komparativ analyse,Document,24.100000381469727,high,
ins-12,Nordisk gardskonsolidering: 62% faerre bruk i Norge siden 1989,cmmv9nxqq000yw70dh65jiitb,Sustainable food procurement in public catering: UK vs DK/SE,Thesis,24.000000953674316,high,
ins-12,Nordisk gardskonsolidering: 62% faerre bruk i Norge siden 1989,cmn7lflf5003mfy0dvfnndzkg,Fremtidens Coop — En virksomhed i forandring,Thesis,24.000000953674316,high,
ins-12,Nordisk gardskonsolidering: 62% faerre bruk i Norge siden 1989,cmmpax3rx002mu10d3imte3fi,Innsatsvarer og oppstrøms verdikjeder i nordisk landbruk,Document,23.80000114440918,high,
ins-12,Nordisk gardskonsolidering: 62% faerre bruk i Norge siden 1989,cmmpax3qc002ju10dpp2z5xxj,Nordisk Primærproduksjon: Komparativ Analyse,Document,23.5,high,
ins-12,Nordisk gardskonsolidering: 62% faerre bruk i Norge siden 1989,cmnyng10v000xd50dki28l95j,PDF-gjennomgang: Nordisk komparativ mappe,Document,22.900001525878906,high,
ins-12,Nordisk gardskonsolidering: 62% faerre bruk i Norge siden 1989,cmmpax3dg0008u10d0422hpen,Markedskonsentrasjon i Skandinavia,Thesis,18.000000715255737,high,
ins-13,"Nordisk foredlingsindustri: EUR 80 mrd, 260 000+ ansatte",cmp11sfh50001zq0d0xllhueq,Produksjon av okologiske jordbruksvarer 2025,Document,57.000003814697266,high,
ins-13,"Nordisk foredlingsindustri: EUR 80 mrd, 260 000+ ansatte",cmmpax3i2001pu10dyrnjc98w,Sirkularitet i nordisk mat — dypanalyse,Report,38.00000190734863,high,
ins-13,"Nordisk foredlingsindustri: EUR 80 mrd, 260 000+ ansatte",cmo87fi8l00kiq30dv4w4v2xn,Perplexity Promptpack — Møte 7 (20.04.2026),Document,32.70000076293945,high,
ins-13,"Nordisk foredlingsindustri: EUR 80 mrd, 260 000+ ansatte",cmmqza93t001sy70dcwbyzm6v,Nordiske mat-tenkere og paavirkernettverk,Report,32.00000047683716,high,
ins-13,"Nordisk foredlingsindustri: EUR 80 mrd, 260 000+ ansatte",cmmv9nxrb0018w70du3q8av2t,Nordisk avhandlingsregister — matpolitikk,Report,32.00000047683716,high,
ins-13,"Nordisk foredlingsindustri: EUR 80 mrd, 260 000+ ansatte",cmoh2g8gr003mn60d5og028js,Breaking Barriers,Report,30,high,
ins-13,"Nordisk foredlingsindustri: EUR 80 mrd, 260 000+ ansatte",cmmxa66jf003oty0drnkzsson,Kesko Annual Report 2024,Report,30,high,
ins-13,"Nordisk foredlingsindustri: EUR 80 mrd, 260 000+ ansatte",cmo87ff59000aq30dug05vwd4,Research Corpus Audit -- Food Systems 2026,Document,22.80000114440918,high,
ins-13,"Nordisk foredlingsindustri: EUR 80 mrd, 260 000+ ansatte",cmn7lfl4d0004fy0d8rbhfxsd,Research Corpus Audit -- Food Systems 2026,Document,22.80000114440918,high,
ins-13,"Nordisk foredlingsindustri: EUR 80 mrd, 260 000+ ansatte",cmnyng10v000xd50dki28l95j,PDF-gjennomgang: Nordisk komparativ mappe,Document,20.5,high,
ins-13,"Nordisk foredlingsindustri: EUR 80 mrd, 260 000+ ansatte",cmmpax3r2002ku10dulrezpar,Nordisk Foredlingsindustri: Komparativ Analyse,Document,20.30000114440918,high,y
ins-13,"Nordisk foredlingsindustri: EUR 80 mrd, 260 000+ ansatte",cmn7lflc8002gfy0dcl4adf21,Rema 1000: Nokkelen til succes pa det danske detailmarked,Thesis,18.000000715255737,high,
ins-13,"Nordisk foredlingsindustri: EUR 80 mrd, 260 000+ ansatte",cmn7lflbd0026fy0d9gzydjoo,The Impact of Food Loss and Waste Reduction Practices on Consumer Grocery Store Choice,Thesis,18.000000715255737,high,
ins-13,"Nordisk foredlingsindustri: EUR 80 mrd, 260 000+ ansatte",cmmpax3t4002ou10dled3hd5b,Matsvinn og sirkulaer okonomi i matsystemet: Nordisk komparativ analyse,Document,16,high,
ins-13,"Nordisk foredlingsindustri: EUR 80 mrd, 260 000+ ansatte",cmmpax3rx002mu10d3imte3fi,Innsatsvarer og oppstrøms verdikjeder i nordisk landbruk,Document,15.700000762939453,high,
ins-13,"Nordisk foredlingsindustri: EUR 80 mrd, 260 000+ ansatte",cmmv9nxq2000lw70d4aqkmxkp,Dynamics in the Swedish Grocery Retail Industry,Thesis,12.000000476837158,medium,
ins-13,"Nordisk foredlingsindustri: EUR 80 mrd, 260 000+ ansatte",cmmpax3ej000lu10dexppjdhp,ICAs fall i Norge,Thesis,12.000000476837158,medium,
ins-13,"Nordisk foredlingsindustri: EUR 80 mrd, 260 000+ ansatte",cmmpax3dq000bu10do4j2krnq,Analyse af Salling Group A/S og Coop Danmark A/S,Thesis,12.000000476837158,medium,
ins-16,Nordisk antibiotikabruk: 10-15x lavere enn EU-snitt,cmmxa66g4003mty0dl3iidwm5,Hagar plc — Management Report 2024/25 and Q4 Results,Report,66.00000381469727,high,
ins-16,Nordisk antibiotikabruk: 10-15x lavere enn EU-snitt,cmmqoltst000u1s0dlr2wrldd,Islands melmolle og matsuverenitet,Report,50,high,
ins-16,Nordisk antibiotikabruk: 10-15x lavere enn EU-snitt,cmmpax3i2001pu10dyrnjc98w,Sirkularitet i nordisk mat — dypanalyse,Report,38.00000190734863,high,
ins-16,Nordisk antibiotikabruk: 10-15x lavere enn EU-snitt,cmmqza93t001sy70dcwbyzm6v,Nordiske mat-tenkere og paavirkernettverk,Report,32.00000047683716,high,
ins-16,Nordisk antibiotikabruk: 10-15x lavere enn EU-snitt,cmmv9nxrb0018w70du3q8av2t,Nordisk avhandlingsregister — matpolitikk,Report,32.00000047683716,high,
ins-16,Nordisk antibiotikabruk: 10-15x lavere enn EU-snitt,cmo87ff59000aq30dug05vwd4,Research Corpus Audit -- Food Systems 2026,Document,26.100000381469727,high,
ins-16,Nordisk antibiotikabruk: 10-15x lavere enn EU-snitt,cmn7lfl4d0004fy0d8rbhfxsd,Research Corpus Audit -- Food Systems 2026,Document,26.100000381469727,high,
ins-16,Nordisk antibiotikabruk: 10-15x lavere enn EU-snitt,cmo87fi8l00kiq30dv4w4v2xn,Perplexity Promptpack — Møte 7 (20.04.2026),Document,24.900001525878906,high,
ins-16,Nordisk antibiotikabruk: 10-15x lavere enn EU-snitt,cmmpax3rx002mu10d3imte3fi,Innsatsvarer og oppstrøms verdikjeder i nordisk landbruk,Document,21.400001525878906,high,
